"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1987,06,1,01,18,ARMILLA,01,0003,A,CV                                                ,0000002
07,1987,06,1,01,18,ARMILLA,01,0004,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,ARMILLA,01,0004,A,PTE-UC                                            ,0000020
07,1987,06,1,01,18,ARMILLA,01,0004,A,PA                                                ,0000017
07,1987,06,1,01,18,ARMILLA,01,0004,A,BNG                                               ,0000000
07,1987,06,1,01,18,ARMILLA,01,0005,A,AIC                                               ,0000000
07,1987,06,1,01,18,ARMILLA,01,0005,A,PORE                                              ,0000002
07,1987,06,1,01,18,ARMILLA,01,0005,A,AS                                                ,0000013
07,1987,06,1,01,18,ARMILLA,01,0005,B,PDP                                               ,0000002
07,1987,06,1,01,18,ARMILLA,01,0005,B,PED                                               ,0000000
07,1987,06,1,01,18,ARMILLA,01,0005,B,PCV                                               ,0000000
07,1987,06,1,01,18,ATARFE,01,0001,A,IU                                                ,0000211
07,1987,06,1,01,18,ATARFE,01,0001,A,AIC                                               ,0000001
07,1987,06,1,01,18,ATARFE,01,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,ATARFE,01,0001,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,ATARFE,01,0003,A,PSOE                                              ,0000206
07,1987,06,1,01,18,ATARFE,01,0003,A,LA                                                ,0000000
07,1987,06,1,01,18,ATARFE,01,0004,A,AP                                                ,0000032
07,1987,06,1,01,18,COLOMERA,01,0001,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0001,A,PED                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,HB                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,UCE                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,CV                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,FN                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,B,PST                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,C,LA                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0003,A,AIC                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0003,A,CIP                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0003,A,AS                                                ,0000000
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,AP                                                ,0000077
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,LV                                                ,0000003
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,A,PSOE                                              ,0000314
07,1987,06,1,01,18,CÚLLAR,01,0003,A,CIU                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,A,PTE-UC                                            ,0000001
07,1987,06,1,01,18,CÚLLAR,01,0003,B,LV                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,B,PCV                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,IU                                                ,0000002
07,1987,06,1,01,18,CÚLLAR,01,0003,C,FE-JONS                                           ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,CSD                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0004,B,PSOE                                              ,0000077
07,1987,06,1,01,18,CÚLLAR,01,0004,B,PED                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0004,B,CSD                                               ,0000000
07,1987,06,1,01,18,CÚLLAR VEGA,01,0001,A,CIU                                               ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,IU                                                ,0000250
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,A,CDS                                               ,0000012
07,1987,06,1,01,18,CHAUCHINA,01,0002,A,UV                                                ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,UCE                                               ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,CV                                                ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,PED                                               ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,CSD                                               ,0000000
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,AIC                                               ,0000000
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,PTE-UC                                            ,0000113
07,1987,06,1,01,18,CHIMENEAS,01,0001,B,BNG                                               ,0000000
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0001,A,AS                                                ,0000011
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0002,A,FN                                                ,0000000
07,1987,06,1,01,18,DARRO,01,0001,A,CDS                                               ,0000015
07,1987,06,1,01,18,DARRO,01,0001,A,CIU                                               ,0000000
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,DEIFONTES,01,0001,A,PSOE                                              ,0000274
07,1987,06,1,01,18,DEIFONTES,01,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,DIEZMA,01,0001,A,PCV                                               ,0000000
07,1987,06,1,01,18,DIEZMA,01,0001,A,AS                                                ,0000004
07,1987,06,1,01,18,DÍLAR,01,0001,A,EU                                                ,0000000
07,1987,06,1,01,18,DÍLAR,01,0001,A,UCE                                               ,0000002
07,1987,06,1,01,18,DÍLAR,01,0001,A,PA                                                ,0000008
07,1987,06,1,01,18,DÍLAR,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,DÓLAR,01,0001,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,DÚDAR,01,0001,A,IU                                                ,0000012
07,1987,06,1,01,18,DÚDAR,01,0001,A,PDP                                               ,0000001
07,1987,06,1,01,18,DÚDAR,01,0001,A,PA                                                ,0000000
07,1987,06,1,01,18,DÚRCAL,01,0002,A,AP                                                ,0000093
07,1987,06,1,01,18,DÚRCAL,01,0002,A,PTE-UC                                            ,0000010
07,1987,06,1,01,18,DÚRCAL,01,0003,A,PH                                                ,0000000
07,1987,06,1,01,18,ESCÚZAR,01,0001,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,FERREIRA,01,0001,A,CIU                                               ,0000000
07,1987,06,1,01,18,FONELAS,01,0001,A,PST                                               ,0000000
07,1987,06,1,01,18,FONELAS,01,0001,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0001,A,HB                                                ,0000002
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0001,A,CV                                                ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0001,A,AS                                                ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,IU                                                ,0000071
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,PDP                                               ,0000002
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,PAR                                               ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,PA                                                ,0000005
07,1987,06,1,01,18,GALERA,01,0001,A,CV                                                ,0000000
07,1987,06,1,01,18,GALERA,01,0001,A,BNG                                               ,0000001
07,1987,06,1,01,18,GALERA,01,0001,B,IU                                                ,0000000
07,1987,06,1,01,18,GALERA,01,0001,B,FN                                                ,0000000
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,AP                                                ,0000135
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,AIC                                               ,0000000
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,A,PA                                                ,0000003
07,1987,06,1,01,18,GÓJAR,01,0001,B,UCE                                               ,0000001
07,1987,06,1,01,18,GÓJAR,01,0001,B,CV                                                ,0000002
07,1987,06,1,01,18,GOR,01,0001,A,IU                                                ,0000017
07,1987,06,1,01,18,GOR,01,0001,A,PDP                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,AIC                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,PED                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,AS                                                ,0000002
07,1987,06,1,01,18,GORAFE,01,0001,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0001,A,PSOE                                              ,0000064
07,1987,06,1,01,18,GRANADA,01,0001,A,LV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,0002,A,PDP                                               ,0000004
07,1987,06,1,01,18,GRANADA,01,0002,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0002,A,UCE                                               ,0000001
07,1987,06,1,01,18,CACÍN,01,0001,A,EU                                                ,0000000
07,1987,06,1,01,18,CACÍN,01,0001,A,UCE                                               ,0000006
07,1987,06,1,01,18,CACÍN,01,0001,A,UV                                                ,0000003
07,1987,06,1,01,18,CACÍN,01,0001,B,PSOE                                              ,0000049
07,1987,06,1,01,18,CACÍN,01,0001,B,PH                                                ,0000000
07,1987,06,1,01,18,CACÍN,01,0001,B,CV                                                ,0000000
07,1987,06,1,01,18,CACÍN,01,0001,B,AS                                                ,0000000
07,1987,06,1,01,18,CÁDIAR,01,0001,B,PAR                                               ,0000000
07,1987,06,1,01,18,CÁDIAR,01,0001,C,PANCAL                                            ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,B,UV                                                ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,B,PA                                                ,0000006
07,1987,06,1,01,18,CALICASAS,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,CALICASAS,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CAMPOTÉJAR,01,0001,A,CSD                                               ,0000000
07,1987,06,1,01,18,CANILES,01,0001,A,CDS                                               ,0000135
07,1987,06,1,01,18,CANILES,01,0002,A,AIC                                               ,0000000
07,1987,06,1,01,18,CANILES,01,0002,A,BNG                                               ,0000000
07,1987,06,1,01,18,CANILES,01,0004,A,PSOE                                              ,0000209
07,1987,06,1,01,18,CANILES,01,0004,A,PAR                                               ,0000000
07,1987,06,1,01,18,CANILES,01,0004,A,CIP                                               ,0000002
07,1987,06,1,01,18,CANILES,02,0001,A,CDS                                               ,0000013
07,1987,06,1,01,18,CANILES,02,0001,A,PAR                                               ,0000000
07,1987,06,1,01,18,CANILES,02,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,CANILES,02,0001,A,PA                                                ,0000002
07,1987,06,1,01,18,CANILES,02,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,CANILES,02,0001,B,IU                                                ,0000001
07,1987,06,1,01,18,CANILES,02,0001,B,UV                                                ,0000001
07,1987,06,1,01,18,CANILES,02,0001,B,PORE                                              ,0000000
07,1987,06,1,01,18,CANILES,02,0001,B,PCV                                               ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,PORE                                              ,0000000
07,1987,06,1,01,18,CAPILEIRA,01,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,CAPILEIRA,01,0001,A,PED                                               ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CÁSTARAS,01,0001,A,CSD                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,AIC                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,PAR                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,PCV                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,CSD                                               ,0000000
07,1987,06,1,01,18,CASTRIL,01,0001,A,AP                                                ,0000071
07,1987,06,1,01,18,CASTRIL,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,B,CDS                                               ,0000004
07,1987,06,1,01,18,CASTRIL,02,0002,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,B,PED                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,B,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CASTRIL,02,0003,A,CDS                                               ,0000021
07,1987,06,1,01,18,CENES DE LA VEGA,01,0001,A,HB                                                ,0000000
07,1987,06,1,01,18,CENES DE LA VEGA,01,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,CENES DE LA VEGA,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CIJUELA,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,CIJUELA,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CIJUELA,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,AS                                                ,0000002
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,PANCAL                                            ,0000001
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,BNG                                               ,0000000
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,FN                                                ,0000000
07,1987,06,1,01,18,COLOMERA,01,0002,A,PTE-UC                                            ,0000001
07,1987,06,1,01,18,CORTES DE BAZA,01,0001,A,PDP                                               ,0000003
07,1987,06,1,01,18,CORTES DE BAZA,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,UV                                                ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,B,BNG                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,B,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,C,CIP                                               ,0000000
07,1987,06,1,01,18,CORTES DE BAZA,01,0003,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,HB                                                ,0000003
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,PAR                                               ,0000000
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,CV                                                ,0000002
07,1987,06,1,01,18,CÚLLAR,01,0001,A,IU                                                ,0000322
07,1987,06,1,01,18,CÚLLAR,01,0001,A,HB                                                ,0000004
07,1987,06,1,01,18,CÚLLAR,01,0001,A,CIU                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0001,A,PA                                                ,0000006
07,1987,06,1,01,18,CÚLLAR,01,0002,A,IU                                                ,0000107
07,1987,06,1,01,18,CÚLLAR,01,0002,A,CV                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0002,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,A,AIC                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,A,LA                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,A,CSD                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,B,UV                                                ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,CIU                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,AIC                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,CIP                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0003,C,PCV                                               ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0004,A,POSI                                              ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0004,A,PORE                                              ,0000000
07,1987,06,1,01,18,CÚLLAR,01,0004,B,CDS                                               ,0000021
07,1987,06,1,01,18,CÚLLAR VEGA,01,0001,A,PTE-UC                                            ,0000002
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,HB                                                ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,AIC                                               ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0002,A,CIU                                               ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0002,A,UCE                                               ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0002,A,PH                                                ,0000000
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,PTE-UC                                            ,0000102
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,CV                                                ,0000000
07,1987,06,1,01,18,GALERA,01,0001,A,PA                                                ,0000001
07,1987,06,1,01,18,GALERA,01,0001,B,PSOE                                              ,0000055
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,PED                                               ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,A,CDS                                               ,0000062
07,1987,06,1,01,18,GÓJAR,01,0001,A,PAR                                               ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,A,POSI                                              ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,A,CIP                                               ,0000002
07,1987,06,1,01,18,GÓJAR,01,0001,B,EU                                                ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,B,FE-JONS                                           ,0000001
07,1987,06,1,01,18,GÓJAR,01,0001,B,PAR                                               ,0000000
07,1987,06,1,01,18,GÓJAR,01,0001,B,PTE-UC                                            ,0000004
07,1987,06,1,01,18,GÓJAR,01,0001,B,PCV                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,EU                                                ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,PAR                                               ,0000000
07,1987,06,1,01,18,GOR,01,0001,A,PORE                                              ,0000002
07,1987,06,1,01,18,GOR,01,0001,A,CSD                                               ,0000000
07,1987,06,1,01,18,GORAFE,01,0001,A,PA                                                ,0000003
07,1987,06,1,01,18,GRANADA,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0001,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0001,A,CV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0001,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0002,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0003,A,PSOE                                              ,0000168
07,1987,06,1,01,18,GRANADA,01,0003,A,CDS                                               ,0000075
07,1987,06,1,01,18,GRANADA,01,0003,A,ANEMYA                                            ,0000006
07,1987,06,1,01,18,GRANADA,01,0004,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,0004,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0005,A,EA-ERC-PNG                                        ,0000001
07,1987,06,1,01,18,GRANADA,01,0006,A,CV                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,0006,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0008,A,IU                                                ,0000020
07,1987,06,1,01,18,GRANADA,01,0008,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0008,A,UV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0008,A,PH                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,0008,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0008,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,0010,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,GRANADA,01,0010,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,0010,A,AS                                                ,0000016
07,1987,06,1,01,18,GRANADA,01,0011,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,0011,A,AS                                                ,0000015
07,1987,06,1,01,18,GRANADA,01,0012,A,CDS                                               ,0000140
07,1987,06,1,01,18,CÁDIAR,01,0001,A,FN                                                ,0000004
07,1987,06,1,01,18,CÁDIAR,01,0001,B,HB                                                ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,CÁJAR,01,0001,B,POSI                                              ,0000000
07,1987,06,1,01,18,CALICASAS,01,0001,A,PDP                                               ,0000000
07,1987,06,1,01,18,CALICASAS,01,0001,A,PAR                                               ,0000000
07,1987,06,1,01,18,CALICASAS,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,CALICASAS,01,0001,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,CANILES,01,0001,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,CANILES,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,CANILES,01,0001,A,AS                                                ,0000007
07,1987,06,1,01,18,CANILES,01,0002,A,EU                                                ,0000000
07,1987,06,1,01,18,CANILES,01,0002,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,CANILES,01,0002,A,PORE                                              ,0000000
07,1987,06,1,01,18,CANILES,01,0003,A,PDP                                               ,0000004
07,1987,06,1,01,18,CANILES,01,0003,A,PED                                               ,0000000
07,1987,06,1,01,18,CANILES,01,0003,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CANILES,01,0004,A,UV                                                ,0000000
07,1987,06,1,01,18,CANILES,01,0004,A,LA                                                ,0000000
07,1987,06,1,01,18,CANILES,01,0004,A,AS                                                ,0000001
07,1987,06,1,01,18,CANILES,02,0001,B,POSI                                              ,0000000
07,1987,06,1,01,18,CANILES,02,0001,C,HB                                                ,0000000
07,1987,06,1,01,18,CANILES,02,0001,C,PAR                                               ,0000000
07,1987,06,1,01,18,CANILES,02,0001,C,PTE-UC                                            ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,PDP                                               ,0000001
07,1987,06,1,01,18,CÁÑAR,01,0001,A,PST                                               ,0000000
07,1987,06,1,01,18,CÁÑAR,01,0001,A,PED                                               ,0000001
07,1987,06,1,01,18,CAPILEIRA,01,0001,A,CSD                                               ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,UCE                                               ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,PTE-UC                                            ,0000000
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,BNG                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0001,A,CDS                                               ,0000010
07,1987,06,1,01,18,CASTILLÉJAR,01,0001,A,PDP                                               ,0000000
07,1987,06,1,01,18,CASTILLÉJAR,01,0001,B,PSOE                                              ,0000266
07,1987,06,1,01,18,CASTILLÉJAR,01,0002,A,PTE-UC                                            ,0000000
07,1987,06,1,01,18,CASTRIL,01,0001,A,PST                                               ,0000013
07,1987,06,1,01,18,CASTRIL,02,0001,A,PDP                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,A,PH                                                ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,A,FN                                                ,0000006
07,1987,06,1,01,18,CASTRIL,02,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,B,AIC                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0001,B,PH                                                ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,A,AP                                                ,0000006
07,1987,06,1,01,18,CASTRIL,02,0002,A,HB                                                ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,A,AIC                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,A,UCE                                               ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,CASTRIL,02,0002,B,AP                                                ,0000002
07,1987,06,1,01,18,CASTRIL,02,0002,B,CDS                                               ,0000000
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,FN                                                ,0000001
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,LV                                                ,0000005
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,UV                                                ,0000000
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,CHIMENEAS,01,0001,B,PSOE                                              ,0000200
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0001,A,BNG                                               ,0000002
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0001,A,PORE                                              ,0000000
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0002,A,AP                                                ,0000418
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0002,A,EU                                                ,0000001
07,1987,06,1,01,18,DARRO,01,0001,A,EU                                                ,0000000
07,1987,06,1,01,18,DARRO,01,0001,A,EA-ERC-PNG                                        ,0000001
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,EU                                                ,0000000
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,CV                                                ,0000000
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,DEIFONTES,01,0001,A,CDS                                               ,0000017
07,1987,06,1,01,18,DEIFONTES,01,0001,A,PTE-UC                                            ,0000225
07,1987,06,1,01,18,DEIFONTES,01,0001,A,BNG                                               ,0000001
07,1987,06,1,01,18,DEIFONTES,01,0002,A,LA                                                ,0000000
07,1987,06,1,01,18,DEIFONTES,01,0002,A,BNG                                               ,0000000
07,1987,06,1,01,18,DEIFONTES,01,0002,A,PCV                                               ,0000000
07,1987,06,1,01,18,DIEZMA,01,0001,A,AP                                                ,0000373
07,1987,06,1,01,18,DIEZMA,01,0001,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,DIEZMA,01,0001,A,CIP                                               ,0000000
07,1987,06,1,01,18,DÍLAR,01,0001,A,CDS                                               ,0000054
07,1987,06,1,01,18,DÍLAR,01,0001,A,AS                                                ,0000007
07,1987,06,1,01,18,DÚDAR,01,0001,A,FN                                                ,0000000
