"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Colegio","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1989,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,AR                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PSOE                                              ,0000100
07,1989,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PED                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PA                                                ,0000017
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,EPV                                               ,0000006
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,LVE                                               ,0000006
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,VERDE                                             ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,IP                                                ,0000008
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,CN                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,FN                                                ,0000012
07,1989,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,FPR                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,HB                                                ,0000002
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,FE-JONS                                           ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000067
07,1989,06,1,01,18,GRANADA,01,,A,IP                                                ,0000003
07,1989,06,1,01,18,GRANADA,01,,A,EPV                                               ,0000002
07,1989,06,1,01,18,GRANADA,01,,A,AR                                                ,0000001
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,BNG                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,FE-JONS                                           ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,FE-JONS                                           ,0000001
07,1989,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,FN                                                ,0000006
07,1989,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,FE-JONS                                           ,0000001
07,1989,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,IU-CA                                             ,0000026
07,1989,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PSOE                                              ,0000136
07,1989,06,1,01,18,GRANADA,01,,A,LV                                                ,0000012
07,1989,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,IP                                                ,0000003
07,1989,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PP                                                ,0000432
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,LA                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,IU-CA                                             ,0000021
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,PH                                                ,0000002
07,1989,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,BNG                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,FE-JONS                                           ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,LV                                                ,0000030
07,1989,06,1,01,18,GRANADA,01,,A,IDE                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,RUIZ-MATEOS                                       ,0000067
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,EPV                                               ,0000003
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,LA                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,LV                                                ,0000011
07,1989,06,1,01,18,GRANADA,01,,A,LVE                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,RUIZ-MATEOS                                       ,0000063
07,1989,06,1,01,18,GRANADA,01,,A,CN                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PP                                                ,0000169
07,1989,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,PTE-UC                                            ,0000008
07,1989,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,BNG                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,HB                                                ,0000003
07,1989,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,CDS                                               ,0000034
07,1989,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,LA                                                ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,PED                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,VERDE                                             ,0000004
07,1989,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,LV                                                ,0000015
07,1989,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,CN                                                ,0000000
07,1989,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,VERDE                                             ,0000000
07,1989,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,LA                                                ,0000001
07,1989,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,PP                                                ,0000257
07,1989,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,GRANADA,02,,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,CSD                                               ,0000001
07,1989,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,CDS                                               ,0000031
07,1989,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,IDE                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO DE LA ASUNCION,A,EPV                                               ,0000005
07,1989,06,1,01,18,GRANADA,02,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,FE-JONS                                           ,0000000
07,1989,06,1,01,18,GRANADA,02,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PST-PORE                                          ,0000002
07,1989,06,1,01,18,GRANADA,02,COLEGIO REGINA MUNDI,A,IU-CA                                             ,0000041
07,1989,06,1,01,18,GRANADA,02,I.E.S. HERMENEGILDO LANZ,A,FN                                                ,0000005
07,1989,06,1,01,18,GRANADA,02,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,AR                                                ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,UNA                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,GERENCIA TERRITORIAL DE CATASTRO,A,CDS                                               ,0000018
07,1989,06,1,01,18,GRANADA,01,GERENCIA TERRITORIAL DE CATASTRO,A,AR                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SAN ISIDORO,A,LVE                                               ,0000007
07,1989,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,IP                                                ,0000002
07,1989,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,IDE                                               ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,PED                                               ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,CIU                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,CSD                                               ,0000006
07,1989,06,1,01,18,GRANADA,01,,A,VERDE                                             ,0000002
07,1989,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,PTE-UC                                            ,0000002
07,1989,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PTE-UC                                            ,0000012
07,1989,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,CIU                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,IP                                                ,0000003
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,CN                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PSOE                                              ,0000100
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PED                                               ,0000001
07,1989,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,UNA                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,PCPE-PCC                                          ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,LV                                                ,0000017
07,1989,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,IP                                                ,0000002
07,1989,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,PP                                                ,0000426
07,1989,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,FN                                                ,0000009
07,1989,06,1,01,18,GRANADA,01,,A,LVE                                               ,0000012
07,1989,06,1,01,18,GRANADA,01,,A,LVE                                               ,0000013
07,1989,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,CIU                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PED                                               ,0000001
07,1989,06,1,01,18,GRANADA,01,,A,EPV                                               ,0000004
07,1989,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,CN                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,FPR                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PSOE                                              ,0000070
07,1989,06,1,01,18,GRANADA,01,,A,RUIZ-MATEOS                                       ,0000044
07,1989,06,1,01,18,GRANADA,01,,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,CDS                                               ,0000028
07,1989,06,1,01,18,GRANADA,01,,A,VERDE                                             ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PTE-UC                                            ,0000001
07,1989,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PSOE                                              ,0000135
07,1989,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PH                                                ,0000001
07,1989,06,1,01,18,GRANADA,01,,A,IDE                                               ,0000000
07,1989,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1989,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,IP                                                ,0000002
07,1989,06,1,01,18,GRANADA,02,COLEGIO SANTA MARTA,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO SANTA MARTA,A,LV                                                ,0000005
07,1989,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,FPR                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,PTE-UC                                            ,0000006
07,1989,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,PP                                                ,0000092
07,1989,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,GRANADA,02,CENTRO CIVICO DE DIA-ZAIDIN,A,PP                                                ,0000074
07,1989,06,1,01,18,GRANADA,02,CENTRO CIVICO DE DIA-ZAIDIN,A,CIU                                               ,0000004
07,1989,06,1,01,18,GRANADA,02,CENTRO CIVICO DE DIA-ZAIDIN,A,PH                                                ,0000003
07,1989,06,1,01,18,GRANADA,02,I.E.S. ZAIDIN-VERGELES,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,GRANADA,02,I.E.S. ZAIDIN-VERGELES,A,LA                                                ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO SIERRA NEVADA,A,CDS                                               ,0000035
07,1989,06,1,01,18,GRANADA,02,COLEGIO SIERRA NEVADA,A,AR                                                ,0000001
07,1989,06,1,01,18,GRANADA,02,COLEGIO PREESCOLAR GENERALIFE,A,IDE                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO REYES CATOLICOS,A,EPV                                               ,0000003
07,1989,06,1,01,18,GRANADA,02,COLEGIO REYES CATOLICOS,A,IDE                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,CENTRO DE DIA PERSONAS,A,PP                                                ,0000353
07,1989,06,1,01,18,GRANADA,02,CENTRO DE DIA PERSONAS,A,UNA                                               ,0000000
07,1989,06,1,01,18,GRANADA,02,COLEGIO GALLEGO BURIN,A,PST-PORE                                          ,0000001
07,1989,06,1,01,18,GRANADA,02,COLEGIO GALLEGO BURIN,A,CIU                                               ,0000001
07,1989,06,1,01,18,GRANADA,02,COLEGIO JARDIN DE LA REINA,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,GRANADA,02,ESCUELA PROFESIONAL DON BOSCO,A,PP                                                ,0000242
07,1989,06,1,01,18,GRANADA,02,ESCUELA PROFESIONAL DON BOSCO,A,FE-JONS                                           ,0000001
07,1989,06,1,01,18,GRANADA,02,ESCUELA PROFESIONAL DON BOSCO,A,CSD                                               ,0000002
07,1989,06,1,01,18,GRANADA,02,HOTEL DE ASOCIACIONES GLORIA MAS,A,CSD                                               ,0000004
07,1989,06,1,01,18,GRANADA,02,HOTEL DE ASOCIACIONES GLORIA MAS,A,CDS                                               ,0000037
