"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Colegio","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1987,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,GERENCIA TERRITORIAL DE CATASTRO,A,PDP                                               ,0000006
07,1987,06,1,01,18,GRANADA,01,GERENCIA TERRITORIAL DE CATASTRO,A,HB                                                ,0000003
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN ISIDORO,A,PED                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN ISIDORO,A,CIP                                               ,0000004
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,ANEMYA                                            ,0000005
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,CIP                                               ,0000006
07,1987,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,LA                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,CIP                                               ,0000003
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN ISIDORO,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,HB                                                ,0000003
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,CV                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,AS                                                ,0000017
07,1987,06,1,01,18,GRANADA,01,,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,FN                                                ,0000026
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,AS                                                ,0000028
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,CV                                                ,0000004
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,FN                                                ,0000007
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,CDS                                               ,0000148
07,1987,06,1,01,18,GRANADA,01,,A,IU                                                ,0000076
07,1987,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,LV                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,,A,AS                                                ,0000009
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,IU                                                ,0000046
07,1987,06,1,01,18,GRANADA,01,,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,FN                                                ,0000027
07,1987,06,1,01,18,GRANADA,01,,A,CIP                                               ,0000004
07,1987,06,1,01,18,GRANADA,01,,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,FN                                                ,0000009
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,ANEMYA                                            ,0000003
07,1987,06,1,01,18,GRANADA,01,,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PST                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PORE                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PA                                                ,0000015
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,LV                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,HB                                                ,0000018
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PA                                                ,0000028
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,FN                                                ,0000008
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,CIU                                               ,0000001
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,CSD                                               ,0000002
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,PST                                               ,0000001
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,UCE                                               ,0000002
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,BNG                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,ANEMYA                                            ,0000011
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,PORE                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PTE-UC                                            ,0000005
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PTE-UC                                            ,0000009
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PA                                                ,0000019
07,1987,06,1,01,18,GRANADA,01,,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,ANEMYA                                            ,0000002
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PAR                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,PST                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,FN                                                ,0000021
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,HB                                                ,0000005
07,1987,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,PTE-UC                                            ,0000004
07,1987,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,PA                                                ,0000013
07,1987,06,1,01,18,GRANADA,02,ESCUELA DE ARTES Y OFICIOS,A,FN                                                ,0000032
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,HB                                                ,0000006
07,1987,06,1,01,18,GRANADA,02,,A,FE-JONS                                           ,0000001
07,1987,06,1,01,18,GRANADA,02,,A,PH                                                ,0000001
07,1987,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,CDS                                               ,0000044
07,1987,06,1,01,18,GRANADA,02,COLEGIO DE LA ASUNCION,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,02,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PORE                                              ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO REGINA MUNDI,A,AP                                                ,0000310
07,1987,06,1,01,18,GRANADA,02,COLEGIO REGINA MUNDI,A,CDS                                               ,0000082
07,1987,06,1,01,18,GRANADA,02,COLEGIO REGINA MUNDI,A,CIP                                               ,0000001
07,1987,06,1,01,18,GRANADA,02,I.E.S. HERMENEGILDO LANZ,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,02,I.E.S. HERMENEGILDO LANZ,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,02,I.E.S. HERMENEGILDO LANZ,A,CV                                                ,0000003
07,1987,06,1,01,18,GRANADA,02,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,PST                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,PA                                                ,0000015
07,1987,06,1,01,18,GRANADA,02,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,AS                                                ,0000023
07,1987,06,1,01,18,GRANADA,02,,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,PST                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,IU                                                ,0000034
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PH                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PA                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PORE                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,UV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PH                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,HB                                                ,0000003
07,1987,06,1,01,18,GRANADA,01,,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PA                                                ,0000018
07,1987,06,1,01,18,GRANADA,01,,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PST                                               ,0000006
07,1987,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,CV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,HB                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,AS                                                ,0000026
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,HB                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,CIU                                               ,0000002
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PST                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,CSD                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,PDP                                               ,0000004
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,AP                                                ,0000406
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,PSOE                                              ,0000251
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,PAR                                               ,0000002
07,1987,06,1,01,18,GRANADA,02,,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,LV                                                ,0000001
07,1987,06,1,01,18,GRANADA,02,,A,PST                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,PTE-UC                                            ,0000019
07,1987,06,1,01,18,GRANADA,02,C.P. FUENTE NUEVA,A,HB                                                ,0000002
07,1987,06,1,01,18,GRANADA,02,C.P. FUENTE NUEVA,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,C.P. FUENTE NUEVA,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,AP                                                ,0000251
07,1987,06,1,01,18,GRANADA,02,,A,HB                                                ,0000003
07,1987,06,1,01,18,GRANADA,02,,A,PTE-UC                                            ,0000008
07,1987,06,1,01,18,GRANADA,02,PARQUE BOMBEROS SUR,A,HB                                                ,0000008
07,1987,06,1,01,18,GRANADA,02,PARQUE BOMBEROS SUR,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,PARQUE BOMBEROS SUR,A,CIP                                               ,0000001
07,1987,06,1,01,18,GRANADA,02,,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO GENIL,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,PTE-UC                                            ,0000017
07,1987,06,1,01,18,GRANADA,02,PARROQUIA SAN FRANCISCO,A,LV                                                ,0000003
07,1987,06,1,01,18,GRANADA,02,PARROQUIA SAN FRANCISCO,A,FN                                                ,0000001
07,1987,06,1,01,18,GRANADA,02,COLEGIO MAYOR CARDENAL CISNEROS,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO MAYOR CARDENAL CISNEROS,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO CAJA DE AHORROS,A,BNG                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO CAJA DE AHORROS,A,CSD                                               ,0000001
07,1987,06,1,01,18,GRANADA,02,COLEGIO SANTA MARTA,A,LV                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,AP                                                ,0000125
07,1987,06,1,01,18,GRANADA,02,INSTITUTO ALHAMBRA,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO ANDRES SEGOVIA,A,CDS                                               ,0000043
07,1987,06,1,01,18,GRANADA,02,COLEGIO ANDRES SEGOVIA,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,CENTRO CIVICO DE DIA-ZAIDIN,A,PSOE                                              ,0000527
07,1987,06,1,01,18,GRANADA,02,CENTRO CIVICO DE DIA-ZAIDIN,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,I.E.S. ZAIDIN-VERGELES,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,02,I.E.S. ZAIDIN-VERGELES,A,CV                                                ,0000004
07,1987,06,1,01,18,GRANADA,02,I.E.S. ZAIDIN-VERGELES,A,PA                                                ,0000024
07,1987,06,1,01,18,GRANADA,02,COLEGIO SIERRA NEVADA,A,CV                                                ,0000002
07,1987,06,1,01,18,GRANADA,02,COLEGIO SIERRA NEVADA,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO PREESCOLAR GENERALIFE,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO PREESCOLAR GENERALIFE,A,PTE-UC                                            ,0000026
07,1987,06,1,01,18,GRANADA,02,COLEGIO REYES CATOLICOS,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO REYES CATOLICOS,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,CENTRO DE DIA PERSONAS,A,FN                                                ,0000032
07,1987,06,1,01,18,GRANADA,02,COLEGIO JARDIN DE LA REINA,A,IU                                                ,0000016
07,1987,06,1,01,18,GRANADA,02,COLEGIO JARDIN DE LA REINA,A,PTE-UC                                            ,0000008
07,1987,06,1,01,18,GRANADA,02,COLEGIO JARDIN DE LA REINA,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,ESCUELA PROFESIONAL DON BOSCO,A,PST                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,HOTEL DE ASOCIACIONES GLORIA MAS,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,CENTRO TERCERA EDAD-FIGARES,A,PSOE                                              ,0000265
07,1987,06,1,01,18,GRANADA,02,CENTRO TERCERA EDAD-FIGARES,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,CENTRO TERCERA EDAD-FIGARES,A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,IU                                                ,0000060
07,1987,06,1,01,18,GRANADA,02,,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,ESCUELA DE ARTES Y OFICIOS,A,CSD                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,PTE-UC                                            ,0000003
07,1987,06,1,01,18,GRANADA,01,COLEGIO SAN JOSE,A,PA                                                ,0000012
07,1987,06,1,01,18,GRANADA,01,,A,HB                                                ,0000004
07,1987,06,1,01,18,GRANADA,01,,A,UV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,AS                                                ,0000026
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,HB                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,PTE-UC                                            ,0000004
07,1987,06,1,01,18,GRANADA,01,ESCUELAS HERMANOS MARISTAS,A,LA                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO DE LA ASUNCION,A,AIC                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PNV-PG-N                                          ,0000000
07,1987,06,1,01,18,GRANADA,01,"PREESCOLAR ""SIERVAS DEL EVANGELIO"" PLAZA",A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO REGINA MUNDI,A,LV                                                ,0000002
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PSOE                                              ,0000098
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,I.E.S. HERMENEGILDO LANZ,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,LA                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,AS                                                ,0000016
07,1987,06,1,01,18,GRANADA,01,,A,IU                                                ,0000055
07,1987,06,1,01,18,GRANADA,01,,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PTE-UC                                            ,0000009
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,UV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,PH                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,ANEMYA                                            ,0000002
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,CIP                                               ,0000006
07,1987,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,FE-JONS                                           ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PANCAL                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,CSD                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,FE-JONS                                           ,0000003
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,AS                                                ,0000021
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. TIERNO GALVAN,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,HB                                                ,0000003
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,GERENCIA TERRITORIAL DE CATASTRO,A,UV                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN ISIDORO,A,FE-JONS                                           ,0000002
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,PH                                                ,0000001
07,1987,06,1,01,18,GRANADA,02,COLEGIO SAN JOSE,A,PCV                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,PSOE                                              ,0000183
07,1987,06,1,01,18,GRANADA,02,,A,CIU                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,,A,CIP                                               ,0000002
07,1987,06,1,01,18,GRANADA,02,,A,AS                                                ,0000026
07,1987,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,HB                                                ,0000000
07,1987,06,1,01,18,GRANADA,02,ESCUELAS HERMANOS MARISTAS,A,AIC                                               ,0000000
07,1987,06,1,01,18,GRANADA,02,COLEGIO DE LA ASUNCION,A,PSOE                                              ,0000101
07,1987,06,1,01,18,GRANADA,02,COLEGIO DE LA ASUNCION,A,AP                                                ,0000547
07,1987,06,1,01,18,GRANADA,01,COLEGIO SANTO TOMAS DE VILLANUEVA CALLE ,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,POSI                                              ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PH                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,CDS                                               ,0000097
07,1987,06,1,01,18,GRANADA,01,,A,ANEMYA                                            ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,AP                                                ,0000373
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,C.P. FUENTE NUEVA,A,CV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,LV                                                ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,CSD                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,PARQUE BOMBEROS SUR,A,CV                                                ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,IU                                                ,0000018
07,1987,06,1,01,18,GRANADA,01,,A,ANEMYA                                            ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,AS                                                ,0000016
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,PED                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,EA-ERC-PNG                                        ,0000000
07,1987,06,1,01,18,GRANADA,01,COLEGIO GENIL,A,CIP                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,IU                                                ,0000045
07,1987,06,1,01,18,GRANADA,01,,A,PAR                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,PST                                               ,0000001
07,1987,06,1,01,18,GRANADA,01,,A,UCE                                               ,0000000
07,1987,06,1,01,18,GRANADA,01,,A,AS                                                ,0000006
07,1987,06,1,01,18,GRANADA,01,CONSEJERIA IGUALDAD Y BIENESTAR,A,AIC                                               ,0000000
