"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Colegio","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1999,06,1,01,18,GRANADA,01,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,LV-GV                                             ,0000005
07,1999,06,1,01,18,GRANADA,01,,U,PA (CE)                                           ,0000019
07,1999,06,1,01,18,GRANADA,01,,A,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,C,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,UC-CDS                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PSOE-PROG.                                        ,0000076
07,1999,06,1,01,18,GRANADA,01,,A,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,DM                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,LV-GV                                             ,0000004
07,1999,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000016
07,1999,06,1,01,18,GRANADA,02,,A,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,LV-GV                                             ,0000002
07,1999,06,1,01,18,GRANADA,02,,B,PP                                                ,0000238
07,1999,06,1,01,18,GRANADA,01,,A,PAE-I                                             ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,PAE-I                                             ,0000002
07,1999,06,1,01,18,GRANADA,01,,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PA (CE)                                           ,0000017
07,1999,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000054
07,1999,06,1,01,18,GRANADA,01,,B,COFEM-FEMEK                                       ,0000003
07,1999,06,1,01,18,GRANADA,01,,B,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000015
07,1999,06,1,01,18,GRANADA,01,,A,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000071
07,1999,06,1,01,18,GRANADA,01,,B,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UPL                                               ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000070
07,1999,06,1,01,18,GRANADA,01,,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,C,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UC-CDS                                            ,0000001
07,1999,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,IULV-CA                                           ,0000012
07,1999,06,1,01,18,GRANADA,01,,B,PP                                                ,0000151
07,1999,06,1,01,18,GRANADA,01,,B,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PAE-I                                             ,0000002
07,1999,06,1,01,18,GRANADA,01,,A,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PP                                                ,0000346
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000113
07,1999,06,1,01,18,GRANADA,01,,U,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,IULV-CA                                           ,0000021
07,1999,06,1,01,18,GRANADA,01,,A,UC-CDS                                            ,0000001
07,1999,06,1,01,18,GRANADA,01,,A,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000007
07,1999,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,COFEM-FEMEK                                       ,0000002
07,1999,06,1,01,18,GRANADA,01,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PP                                                ,0000458
07,1999,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000001
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000005
07,1999,06,1,01,18,GRANADA,01,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PP                                                ,0000352
07,1999,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,DM                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,DM                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,C,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PSOE-PROG.                                        ,0000083
07,1999,06,1,01,18,GRANADA,01,,A,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UC-CDS                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,FEI                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UC-CDS                                            ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,LV-GV                                             ,0000002
07,1999,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,URCL                                              ,0000001
07,1999,06,1,01,18,GRANADA,02,,B,PA (CE)                                           ,0000018
07,1999,06,1,01,18,GRANADA,02,,A,EH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,COFEM-FEMEK                                       ,0000004
07,1999,06,1,01,18,GRANADA,02,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,02,,U,UC-CDS                                            ,0000002
07,1999,06,1,01,18,GRANADA,02,,U,FEI                                               ,0000001
07,1999,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,DN                                                ,0000001
07,1999,06,1,01,18,GRANADA,02,,U,EH                                                ,0000002
07,1999,06,1,01,18,GRANADA,02,,U,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,U,PA (CE)                                           ,0000014
07,1999,06,1,01,18,GRANADA,02,,A,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,U,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,LV-GV                                             ,0000002
07,1999,06,1,01,18,GRANADA,02,,B,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,UC-CDS                                            ,0000002
07,1999,06,1,01,18,GRANADA,02,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,DN                                                ,0000001
07,1999,06,1,01,18,GRANADA,02,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FEI                                               ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,VERDES-IA                                         ,0000001
07,1999,06,1,01,18,GRANADA,01,,U,LV-GV                                             ,0000002
07,1999,06,1,01,18,GRANADA,01,,U,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,A                                                 ,0000002
07,1999,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,EH                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,URAS                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,LV-GV                                             ,0000003
07,1999,06,1,01,18,GRANADA,01,,B,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000020
07,1999,06,1,01,18,GRANADA,01,,A,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UC-CDS                                            ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PP                                                ,0000279
07,1999,06,1,01,18,GRANADA,01,,U,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000005
07,1999,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,COFEM-FEMEK                                       ,0000001
07,1999,06,1,01,18,GRANADA,02,,A,IULV-CA                                           ,0000031
07,1999,06,1,01,18,GRANADA,02,,A,UC-CDS                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,FEI                                               ,0000001
07,1999,06,1,01,18,GRANADA,01,,A,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,A,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,LV-GV                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FEI                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PSOE-PROG.                                        ,0000120
07,1999,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,COFEM-FEMEK                                       ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,IULV-CA                                           ,0000018
07,1999,06,1,01,18,GRANADA,01,,U,UPL                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PP                                                ,0000381
07,1999,06,1,01,18,GRANADA,01,,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000095
07,1999,06,1,01,18,GRANADA,01,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,IULV-CA                                           ,0000022
07,1999,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000022
07,1999,06,1,01,18,GRANADA,01,,U,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,DM                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PA (CE)                                           ,0000027
07,1999,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PH                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,IULV-CA                                           ,0000027
07,1999,06,1,01,18,GRANADA,01,,A,EH                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,VERDES-IA                                         ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,DN                                                ,0000001
07,1999,06,1,01,18,GRANADA,02,,B,PAE-I                                             ,0000000
07,1999,06,1,01,18,GRANADA,02,,B,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,EU                                                ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,A,IULV-CA                                           ,0000011
07,1999,06,1,01,18,GRANADA,02,,B,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,02,,U,TC-PNC                                            ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PSOE-PROG.                                        ,0000074
07,1999,06,1,01,18,GRANADA,01,,B,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,CN+EP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PA (CE)                                           ,0000008
07,1999,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,EH                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,UC-CDS                                            ,0000002
07,1999,06,1,01,18,GRANADA,01,,U,PP                                                ,0000443
07,1999,06,1,01,18,GRANADA,01,,U,COFEM-FEMEK                                       ,0000002
07,1999,06,1,01,18,GRANADA,01,,U,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,FE                                                ,0000001
07,1999,06,1,01,18,GRANADA,01,,A,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,ACV                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,AA                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,U,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,EH                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,A                                                 ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,AUN                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,COFEM-FEMEK                                       ,0000001
07,1999,06,1,01,18,GRANADA,01,,B,LV-GV                                             ,0000004
07,1999,06,1,01,18,GRANADA,01,,C,PCPE                                              ,0000001
07,1999,06,1,01,18,GRANADA,01,,C,UDR                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,CIU                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,COFEM-FEMEK                                       ,0000002
07,1999,06,1,01,18,GRANADA,01,,B,SIEX                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,DN                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,A,PREX-CREX                                         ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PAS                                               ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,PADE                                              ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,INDEP                                             ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,FE                                                ,0000000
07,1999,06,1,01,18,GRANADA,01,,B,LV-GV                                             ,0000007
