"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Colegio","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1994,06,1,01,18,GRANADA,01,,A,PSOE                                              ,0000068
07,1994,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,IU-CA                                             ,0000030
07,1994,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PP                                                ,0000516
07,1994,06,1,01,18,GRANADA,01,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,FORO Y CDS                                        ,0000006
07,1994,06,1,01,18,GRANADA,01,,B,PA-PAP                                            ,0000009
07,1994,06,1,01,18,GRANADA,01,,A,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000083
07,1994,06,1,01,18,GRANADA,01,,B,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PSOE                                              ,0000124
07,1994,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PP                                                ,0000544
07,1994,06,1,01,18,GRANADA,01,,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,GV                                                ,0000004
07,1994,06,1,01,18,GRANADA,01,,B,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FORO Y CDS                                        ,0000004
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,IU-CA                                             ,0000074
07,1994,06,1,01,18,GRANADA,01,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PSOE                                              ,0000147
07,1994,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PSOE                                              ,0000085
07,1994,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,IU-CA                                             ,0000050
07,1994,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CPNT                                              ,0000002
07,1994,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PP                                                ,0000506
07,1994,06,1,01,18,GRANADA,01,,B,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000050
07,1994,06,1,01,18,GRANADA,01,,B,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,GV                                                ,0000003
07,1994,06,1,01,18,GRANADA,01,,U,GV                                                ,0000005
07,1994,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PA-PAP                                            ,0000003
07,1994,06,1,01,18,GRANADA,01,,B,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,RUIZ-MATEOS                                       ,0000004
07,1994,06,1,01,18,GRANADA,01,,B,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CEC                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,B,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PA-PAP                                            ,0000029
07,1994,06,1,01,18,GRANADA,01,,U,PAS                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PA-PAP                                            ,0000003
07,1994,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,RUIZ-MATEOS                                       ,0000008
07,1994,06,1,01,18,GRANADA,01,,B,FORO Y CDS                                        ,0000012
07,1994,06,1,01,18,GRANADA,01,,B,PP                                                ,0000660
07,1994,06,1,01,18,GRANADA,01,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,RUIZ-MATEOS                                       ,0000008
07,1994,06,1,01,18,GRANADA,01,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PH                                                ,0000001
07,1994,06,1,01,18,GRANADA,02,,B,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,ADN                                               ,0000001
07,1994,06,1,01,18,GRANADA,02,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,IU-CA                                             ,0000073
07,1994,06,1,01,18,GRANADA,02,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PA-PAP                                            ,0000008
07,1994,06,1,01,18,GRANADA,02,,U,RUIZ-MATEOS                                       ,0000005
07,1994,06,1,01,18,GRANADA,02,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,CPNT                                              ,0000001
07,1994,06,1,01,18,GRANADA,02,,B,PH                                                ,0000001
07,1994,06,1,01,18,GRANADA,02,,U,GV                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,PP                                                ,0000299
07,1994,06,1,01,18,GRANADA,02,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PA-PAP                                            ,0000013
07,1994,06,1,01,18,GRANADA,01,,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,IU-CA                                             ,0000096
07,1994,06,1,01,18,GRANADA,01,,A,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000033
07,1994,06,1,01,18,GRANADA,01,,B,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FORO Y CDS                                        ,0000008
07,1994,06,1,01,18,GRANADA,01,,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,RUIZ-MATEOS                                       ,0000007
07,1994,06,1,01,18,GRANADA,01,,A,PP                                                ,0000425
07,1994,06,1,01,18,GRANADA,01,,A,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PSOE                                              ,0000097
07,1994,06,1,01,18,GRANADA,01,,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000045
07,1994,06,1,01,18,GRANADA,01,,B,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PA-PAP                                            ,0000011
07,1994,06,1,01,18,GRANADA,01,,U,CN                                                ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,RUIZ-MATEOS                                       ,0000006
07,1994,06,1,01,18,GRANADA,01,,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,GV                                                ,0000002
07,1994,06,1,01,18,GRANADA,01,,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,FORO Y CDS                                        ,0000008
07,1994,06,1,01,18,GRANADA,01,,A,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,IU-CA                                             ,0000061
07,1994,06,1,01,18,GRANADA,01,,B,GV                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,RUIZ-MATEOS                                       ,0000011
07,1994,06,1,01,18,GRANADA,01,,B,ADN                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,A,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,FORO Y CDS                                        ,0000004
07,1994,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PH                                                ,0000002
07,1994,06,1,01,18,GRANADA,01,,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PSOE                                              ,0000088
07,1994,06,1,01,18,GRANADA,01,,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,IU-CA                                             ,0000045
07,1994,06,1,01,18,GRANADA,01,,A,RUIZ-MATEOS                                       ,0000009
07,1994,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,FEI                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,B,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,IU-CA                                             ,0000105
07,1994,06,1,01,18,GRANADA,02,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PAS                                               ,0000001
07,1994,06,1,01,18,GRANADA,02,,A,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PH                                                ,0000002
07,1994,06,1,01,18,GRANADA,02,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PA-PAP                                            ,0000006
07,1994,06,1,01,18,GRANADA,02,,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,PA-PAP                                            ,0000011
07,1994,06,1,01,18,GRANADA,02,,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PCPE                                              ,0000001
07,1994,06,1,01,18,GRANADA,02,,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,IU-CA                                             ,0000101
07,1994,06,1,01,18,GRANADA,02,,A,RUIZ-MATEOS                                       ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PA-PAP                                            ,0000012
07,1994,06,1,01,18,GRANADA,02,,A,IU-CA                                             ,0000053
07,1994,06,1,01,18,GRANADA,02,,B,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,PA-PAP                                            ,0000013
07,1994,06,1,01,18,GRANADA,02,,B,IU-CA                                             ,0000074
07,1994,06,1,01,18,GRANADA,02,,U,CEC                                               ,0000002
07,1994,06,1,01,18,GRANADA,02,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,02,,A,PP                                                ,0000337
07,1994,06,1,01,18,GRANADA,02,,A,IU-CA                                             ,0000029
07,1994,06,1,01,18,GRANADA,02,,B,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,02,,B,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PP                                                ,0000336
07,1994,06,1,01,18,GRANADA,01,,B,HB                                                ,0000001
07,1994,06,1,01,18,GRANADA,01,,B,PA-PAP                                            ,0000018
07,1994,06,1,01,18,GRANADA,01,,U,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,RUIZ-MATEOS                                       ,0000007
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FE-JONS                                           ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,01,,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,HB                                                ,0000001
07,1994,06,1,01,18,GRANADA,01,,B,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PSOE                                              ,0000060
07,1994,06,1,01,18,GRANADA,01,,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,PA-PAP                                            ,0000009
07,1994,06,1,01,18,GRANADA,01,,A,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,01,,U,CEC                                               ,0000001
07,1994,06,1,01,18,GRANADA,01,,U,PP                                                ,0000436
07,1994,06,1,01,18,GRANADA,01,,A,GV                                                ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,HB                                                ,0000001
07,1994,06,1,01,18,GRANADA,01,,B,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,01,,B,FORO Y CDS                                        ,0000015
07,1994,06,1,01,18,GRANADA,01,,B,AG                                                ,0000000
