"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1994,06,1,01,18,GUADIX,01,001 ,U,0000898,0000898,0000000,0000000,0000314,0000433,0000001,0000003,0000548,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,007 ,B,0001160,0001160,0000000,0000000,0000423,0000620,0000007,0000004,0000745,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,0000707,0000707,0000000,0000000,0000153,0000220,0000003,0000004,0000290,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,002 ,A,0000599,0000599,0000000,0000000,0000239,0000320,0000000,0000004,0000431,0000000,0000000,N
07,1994,06,1,01,18,OTÍVAR,01,001 ,U,0000894,0000894,0000000,0000000,0000298,0000460,0000000,0000004,0000701,0000000,0000000,N
07,1994,06,1,01,18,PINOS PUENTE,01,001 ,A,0000623,0000623,0000000,0000000,0000245,0000355,0000004,0000001,0000463,0000000,0000000,N
07,1994,06,1,01,18,SALAR,01,001 ,U,0000738,0000738,0000000,0000000,0000333,0000448,0000006,0000008,0000596,0000000,0000000,N
07,1994,06,1,01,18,SALAR,01,002 ,B,0000866,0000866,0000000,0000000,0000413,0000555,0000002,0000003,0000688,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,005 ,A,0000695,0000695,0000000,0000000,0000300,0000395,0000001,0000005,0000492,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,007 ,U,0000749,0000749,0000000,0000000,0000320,0000454,0000005,0000002,0000547,0000000,0000000,N
07,1994,06,1,01,18,VÉLEZ DE BENAUDALLA,01,002 ,U,0001031,0001031,0000000,0000000,0000387,0000609,0000004,0000002,0000765,0000000,0000000,N
07,1994,06,1,01,18,ZAFARRAYA,01,001 ,B,0000676,0000676,0000000,0000000,0000186,0000403,0000002,0000003,0000512,0000000,0000000,N
07,1994,06,1,01,18,TAHA (LA),01,001 ,U,0000758,0000758,0000000,0000000,0000226,0000340,0000001,0000006,0000430,0000000,0000000,N
07,1994,06,1,01,18,NEVADA,01,001 ,B,0000282,0000282,0000000,0000000,0000057,0000126,0000000,0000003,0000163,0000000,0000000,N
07,1994,06,1,01,18,GABIAS (LAS),01,002 ,B,0000779,0000779,0000000,0000000,0000360,0000433,0000002,0000003,0000535,0000000,0000000,N
07,1994,06,1,01,18,CUEVAS DEL CAMPO,01,001 ,B,0000662,0000662,0000000,0000000,0000175,0000250,0000000,0000004,0000393,0000000,0000000,N
07,1994,06,1,01,18,CUEVAS DEL CAMPO,01,002 ,U,0000835,0000835,0000000,0000000,0000258,0000375,0000000,0000004,0000514,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,004 ,U,0001085,0001085,0000000,0000000,0000460,0000613,0000001,0000005,0000765,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,007 ,A,0000832,0000832,0000000,0000000,0000333,0000456,0000002,0000002,0000560,0000000,0000000,N
07,1994,06,1,01,18,HUÉLAGO,01,001 ,U,0000517,0000517,0000000,0000000,0000166,0000268,0000000,0000000,0000376,0000000,0000000,N
07,1994,06,1,01,18,HUÉNEJA,01,001 ,B,0000224,0000224,0000000,0000000,0000025,0000074,0000000,0000001,0000160,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR VEGA,01,002 ,B,0000758,0000758,0000000,0000000,0000303,0000373,0000003,0000007,0000494,0000000,0000000,N
07,1994,06,1,01,18,LOJA,04,003 ,A,0000298,0000298,0000000,0000000,0000071,0000149,0000004,0000003,0000191,0000000,0000000,N
07,1994,06,1,01,18,MOCLÍN,01,001 ,B,0000901,0000901,0000000,0000000,0000308,0000494,0000004,0000005,0000687,0000000,0000000,N
07,1994,06,1,01,18,MONACHIL,02,001 ,U,0001157,0001157,0000000,0000000,0000374,0000548,0000009,0000003,0000708,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,01,002 ,U,0001212,0001212,0000000,0000000,0000520,0000687,0000004,0000009,0000881,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,02,003 ,U,0001090,0001090,0000000,0000000,0000354,0000509,0000004,0000008,0000626,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,006 ,A,0000479,0000479,0000000,0000000,0000173,0000238,0000000,0000001,0000305,0000000,0000000,N
07,1994,06,1,01,18,ÓRGIVA,02,001 ,B,0001062,0001062,0000000,0000000,0000393,0000528,0000002,0000003,0000654,0000000,0000000,N
07,1994,06,1,01,18,PINOS PUENTE,01,003 ,B,0001020,0001020,0000000,0000000,0000442,0000617,0000003,0000005,0000723,0000000,0000000,N
07,1994,06,1,01,18,QUÉNTAR,01,001 ,U,0000856,0000856,0000000,0000000,0000304,0000409,0000004,0000010,0000599,0000000,0000000,N
07,1994,06,1,01,18,RUBITE,01,001 ,U,0000349,0000349,0000000,0000000,0000109,0000167,0000004,0000000,0000229,0000000,0000000,N
07,1994,06,1,01,18,SALOBREÑA,01,003 ,A,0000626,0000626,0000000,0000000,0000220,0000323,0000002,0000000,0000414,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,004 ,B,0000875,0000875,0000000,0000000,0000355,0000500,0000004,0000003,0000630,0000000,0000000,N
07,1994,06,1,01,18,UGÍJAR,01,002 ,A,0000955,0000955,0000000,0000000,0000277,0000477,0000000,0000002,0000620,0000000,0000000,N
07,1994,06,1,01,18,GUALCHOS,01,002 ,U,0001235,0001235,0000000,0000000,0000498,0000750,0000003,0000009,0000946,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,002 ,A,0000748,0000748,0000000,0000000,0000268,0000374,0000003,0000005,0000502,0000000,0000000,N
07,1994,06,1,01,18,LOJA,05,002 ,A,0000456,0000456,0000000,0000000,0000101,0000144,0000000,0000000,0000228,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,01,003 ,A,0000599,0000599,0000000,0000000,0000247,0000338,0000002,0000001,0000430,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,02,003 ,B,0000417,0000417,0000000,0000000,0000170,0000232,0000001,0000000,0000296,0000000,0000000,N
07,1994,06,1,01,18,MONTEFRÍO,01,001 ,U,0001271,0001271,0000000,0000000,0000437,0000699,0000002,0000011,0000880,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,01,003 ,A,0000734,0000734,0000000,0000000,0000282,0000374,0000004,0000006,0000491,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,03,002 ,U,0000987,0000987,0000000,0000000,0000375,0000524,0000004,0000000,0000675,0000000,0000000,N
07,1994,06,1,01,18,VILLA DE OTURA,01,001 ,U,0001074,0001074,0000000,0000000,0000402,0000629,0000011,0000006,0000803,0000000,0000000,N
07,1994,06,1,01,18,PEDRO MARTÍNEZ,01,001 ,A,0000474,0000474,0000000,0000000,0000212,0000265,0000001,0000000,0000343,0000000,0000000,N
07,1994,06,1,01,18,PELIGROS,01,003 ,B,0000903,0000903,0000000,0000000,0000378,0000524,0000004,0000002,0000650,0000000,0000000,N
07,1994,06,1,01,18,PINOS PUENTE,03,003 ,B,0000844,0000844,0000000,0000000,0000363,0000460,0000001,0000004,0000622,0000000,0000000,N
07,1994,06,1,01,18,PINOS PUENTE,03,003 ,C,0000438,0000438,0000000,0000000,0000203,0000261,0000001,0000001,0000355,0000000,0000000,N
07,1994,06,1,01,18,POLOPOS,01,001 ,C,0000158,0000158,0000000,0000000,0000083,0000103,0000000,0000001,0000124,0000000,0000000,N
07,1994,06,1,01,18,PURULLENA,01,001 ,C,0000852,0000852,0000000,0000000,0000306,0000446,0000002,0000001,0000617,0000000,0000000,N
07,1994,06,1,01,18,SANTA CRUZ DEL COMERCIO,01,001 ,U,0000465,0000465,0000000,0000000,0000210,0000280,0000002,0000004,0000349,0000000,0000000,N
07,1994,06,1,01,18,SORVILÁN,01,001 ,B,0000214,0000214,0000000,0000000,0000070,0000110,0000000,0000001,0000159,0000000,0000000,N
07,1994,06,1,01,18,TURÓN,01,001 ,U,0000372,0000372,0000000,0000000,0000084,0000169,0000000,0000000,0000217,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,015 ,A,0000585,0000585,0000000,0000000,0000217,0000304,0000002,0000000,0000391,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,016 ,U,0000940,0000940,0000000,0000000,0000370,0000475,0000000,0000002,0000589,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,028 ,U,0001210,0001210,0000000,0000000,0000491,0000641,0000003,0000006,0000728,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,040 ,U,0001363,0001363,0000000,0000000,0000523,0000710,0000007,0000005,0000932,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,012 ,U,0001291,0001291,0000000,0000000,0000442,0000688,0000012,0000001,0000905,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,013 ,A,0000664,0000664,0000000,0000000,0000278,0000361,0000004,0000003,0000434,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,013 ,B,0000861,0000861,0000000,0000000,0000355,0000490,0000006,0000002,0000574,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,028 ,A,0000662,0000662,0000000,0000000,0000279,0000372,0000005,0000003,0000469,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,005 ,B,0000881,0000881,0000000,0000000,0000384,0000491,0000010,0000003,0000578,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,006 ,B,0000960,0000960,0000000,0000000,0000402,0000546,0000009,0000005,0000700,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,018 ,U,0001081,0001081,0000000,0000000,0000471,0000693,0000013,0000001,0000822,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,025 ,B,0000284,0000284,0000000,0000000,0000115,0000148,0000003,0000001,0000200,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,09,001 ,U,0000748,0000748,0000000,0000000,0000312,0000414,0000005,0000002,0000498,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,03,001 ,B,0000409,0000409,0000000,0000000,0000091,0000174,0000000,0000002,0000253,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,003 ,B,0000941,0000941,0000000,0000000,0000372,0000540,0000003,0000005,0000672,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,A,0000705,0000705,0000000,0000000,0000289,0000359,0000008,0000003,0000452,0000000,0000000,N
07,1994,06,1,01,18,IZNALLOZ,02,001 ,U,0000658,0000658,0000000,0000000,0000305,0000431,0000002,0000002,0000542,0000000,0000000,N
07,1994,06,1,01,18,LOJA,02,003 ,C,0000258,0000258,0000000,0000000,0000094,0000134,0000001,0000004,0000173,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,08,004 ,A,0000790,0000790,0000000,0000000,0000299,0000373,0000004,0000002,0000468,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,08,006 ,U,0001288,0001288,0000000,0000000,0000475,0000617,0000002,0000005,0000761,0000000,0000000,N
07,1994,06,1,01,18,GUALCHOS,01,001 ,B,0000647,0000647,0000000,0000000,0000234,0000417,0000000,0000002,0000485,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR VEGA,01,004 ,U,0001286,0001286,0000000,0000000,0000423,0000614,0000009,0000008,0000837,0000000,0000000,N
07,1994,06,1,01,18,JUVILES,01,001 ,U,0000156,0000156,0000000,0000000,0000045,0000068,0000000,0000000,0000100,0000000,0000000,N
07,1994,06,1,01,18,LOJA,04,002 ,B,0000215,0000215,0000000,0000000,0000074,0000125,0000001,0000005,0000166,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,02,004 ,B,0000897,0000897,0000000,0000000,0000382,0000487,0000003,0000010,0000631,0000000,0000000,N
07,1994,06,1,01,18,MARCHAL,01,001 ,U,0000374,0000374,0000000,0000000,0000108,0000215,0000001,0000001,0000281,0000000,0000000,N
07,1994,06,1,01,18,MONACHIL,02,002 ,B,0000793,0000793,0000000,0000000,0000296,0000390,0000003,0000002,0000513,0000000,0000000,N
07,1994,06,1,01,18,MONTEFRÍO,01,003 ,U,0001334,0001334,0000000,0000000,0000420,0000735,0000004,0000005,0000965,0000000,0000000,N
07,1994,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,B,0000877,0000877,0000000,0000000,0000357,0000466,0000007,0000003,0000618,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,01,003 ,B,0000999,0000999,0000000,0000000,0000341,0000466,0000005,0000001,0000647,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,008 ,A,0000785,0000785,0000000,0000000,0000205,0000353,0000001,0000004,0000453,0000000,0000000,N
07,1994,06,1,01,18,ORCE,01,001 ,A,0000511,0000511,0000000,0000000,0000195,0000292,0000001,0000002,0000352,0000000,0000000,N
07,1994,06,1,01,18,PAMPANEIRA,01,001 ,U,0000265,0000265,0000000,0000000,0000089,0000142,0000001,0000000,0000181,0000000,0000000,N
07,1994,06,1,01,18,PINOS GENIL,01,001 ,U,0000811,0000811,0000000,0000000,0000362,0000521,0000007,0000005,0000653,0000000,0000000,N
07,1994,06,1,01,18,SALOBREÑA,01,002 ,U,0001167,0001167,0000000,0000000,0000437,0000613,0000005,0000002,0000778,0000000,0000000,N
07,1994,06,1,01,18,SALOBREÑA,02,001 ,U,0000744,0000744,0000000,0000000,0000206,0000317,0000000,0000002,0000509,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR VEGA,01,002 ,A,0000704,0000704,0000000,0000000,0000268,0000344,0000004,0000003,0000463,0000000,0000000,N
07,1994,06,1,01,18,ILLORA,01,001 ,B,0000668,0000668,0000000,0000000,0000275,0000400,0000000,0000006,0000511,0000000,0000000,N
07,1994,06,1,01,18,JAYENA,01,001 ,U,0001166,0001166,0000000,0000000,0000420,0000650,0000003,0000002,0000808,0000000,0000000,N
07,1994,06,1,01,18,LÁCHAR,01,001 ,A,0001349,0001349,0000000,0000000,0000537,0000704,0000004,0000014,0000938,0000000,0000000,N
07,1994,06,1,01,18,LANJARÓN,01,001 ,U,0000894,0000894,0000000,0000000,0000372,0000493,0000008,0000003,0000591,0000000,0000000,N
07,1994,06,1,01,18,LOJA,02,002 ,B,0000691,0000691,0000000,0000000,0000314,0000389,0000004,0000002,0000520,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,01,002 ,B,0000606,0000606,0000000,0000000,0000257,0000312,0000000,0000002,0000411,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,02,002 ,B,0000519,0000519,0000000,0000000,0000256,0000288,0000000,0000000,0000358,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,01,001 ,A,0000684,0000684,0000000,0000000,0000305,0000406,0000002,0000000,0000517,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,03,001 ,A,0000874,0000874,0000000,0000000,0000364,0000490,0000002,0000001,0000634,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,006 ,B,0000363,0000363,0000000,0000000,0000090,0000180,0000002,0000003,0000244,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,009 ,A,0000512,0000512,0000000,0000000,0000173,0000251,0000002,0000002,0000330,0000000,0000000,N
07,1994,06,1,01,18,PINOS PUENTE,01,003 ,A,0000801,0000801,0000000,0000000,0000290,0000422,0000005,0000006,0000516,0000000,0000000,N
07,1994,06,1,01,18,PÍÑAR,01,001 ,B,0000243,0000243,0000000,0000000,0000074,0000127,0000000,0000001,0000197,0000000,0000000,N
07,1994,06,1,01,18,PULIANAS,01,001 ,B,0001151,0001151,0000000,0000000,0000497,0000682,0000002,0000003,0000813,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,001 ,B,0000908,0000908,0000000,0000000,0000355,0000510,0000006,0000004,0000656,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,02,001 ,A,0000596,0000596,0000000,0000000,0000220,0000335,0000007,0000003,0000454,0000000,0000000,N
07,1994,06,1,01,18,VALLE (EL),01,001 ,C,0000230,0000230,0000000,0000000,0000114,0000150,0000001,0000002,0000172,0000000,0000000,N
07,1994,06,1,01,18,VILLANUEVA MESÍA,01,001 ,U,0000878,0000878,0000000,0000000,0000350,0000514,0000005,0000008,0000660,0000000,0000000,N
07,1994,06,1,01,18,ZUBIA (LA),01,002 ,A,0000758,0000758,0000000,0000000,0000298,0000394,0000004,0000005,0000496,0000000,0000000,N
07,1994,06,1,01,18,LOJA,05,001 ,A,0000434,0000434,0000000,0000000,0000135,0000190,0000001,0000003,0000293,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,02,001 ,A,0000659,0000659,0000000,0000000,0000265,0000378,0000008,0000000,0000465,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,003 ,A,0000713,0000713,0000000,0000000,0000228,0000333,0000003,0000002,0000445,0000000,0000000,N
07,1994,06,1,01,18,MOTRIL,04,008 ,B,0000941,0000941,0000000,0000000,0000294,0000443,0000006,0000003,0000568,0000000,0000000,N
07,1994,06,1,01,18,OGÍJARES,01,001 ,A,0000876,0000876,0000000,0000000,0000384,0000510,0000002,0000007,0000606,0000000,0000000,N
07,1994,06,1,01,18,PURULLENA,01,001 ,A,0000310,0000310,0000000,0000000,0000094,0000155,0000000,0000000,0000216,0000000,0000000,N
07,1994,06,1,01,18,PURULLENA,01,001 ,B,0000690,0000690,0000000,0000000,0000261,0000344,0000002,0000003,0000477,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,003 ,U,0000913,0000913,0000000,0000000,0000360,0000511,0000010,0000002,0000642,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,004 ,A,0000761,0000761,0000000,0000000,0000317,0000470,0000004,0000002,0000590,0000000,0000000,N
07,1994,06,1,01,18,ZAFARRAYA,01,001 ,C,0000301,0000301,0000000,0000000,0000118,0000209,0000000,0000002,0000237,0000000,0000000,N
07,1994,06,1,01,18,ZÚJAR,01,001 ,B,0000923,0000923,0000000,0000000,0000300,0000437,0000000,0000007,0000585,0000000,0000000,N
07,1994,06,1,01,18,VEGAS DEL GENIL,01,001 ,A,0000743,0000743,0000000,0000000,0000291,0000400,0000001,0000001,0000528,0000000,0000000,N
07,1994,06,1,01,18,VEGAS DEL GENIL,01,001 ,B,0000478,0000478,0000000,0000000,0000173,0000250,0000002,0000008,0000319,0000000,0000000,N
07,1994,06,1,01,18,CUEVAS DEL CAMPO,01,001 ,A,0000412,0000412,0000000,0000000,0000120,0000170,0000002,0000001,0000249,0000000,0000000,N
07,1994,06,1,01,18,SANTA FE,01,001 ,A,0000768,0000768,0000000,0000000,0000295,0000402,0000003,0000001,0000556,0000000,0000000,N
07,1994,06,1,01,18,VÁLOR,01,001 ,U,0000893,0000893,0000000,0000000,0000256,0000508,0000004,0000008,0000611,0000000,0000000,N
07,1994,06,1,01,18,VENTAS DE HUELMA,01,001 ,U,0000567,0000567,0000000,0000000,0000310,0000374,0000004,0000004,0000438,0000000,0000000,N
07,1994,06,1,01,18,VILLANUEVA DE LAS TORRES,01,001 ,U,0000765,0000765,0000000,0000000,0000303,0000422,0000000,0000000,0000556,0000000,0000000,N
07,1994,06,1,01,18,VILLANUEVA MESÍA,01,002 ,U,0000578,0000578,0000000,0000000,0000254,0000357,0000005,0000000,0000443,0000000,0000000,N
07,1994,06,1,01,18,GABIAS (LAS),01,003 ,A,0001054,0001054,0000000,0000000,0000433,0000577,0000003,0000000,0000747,0000000,0000000,N
07,1994,06,1,01,18,VEGAS DEL GENIL,01,002 ,U,0000640,0000640,0000000,0000000,0000250,0000317,0000003,0000001,0000433,0000000,0000000,N
07,1994,06,1,01,18,GABIAS (LAS),01,001 ,A,0000570,0000570,0000000,0000000,0000265,0000353,0000001,0000000,0000418,0000000,0000000,N
07,1994,06,1,01,18,ALAMEDILLA,01,001 ,U,0000747,0000747,0000000,0000000,0000204,0000398,0000007,0000001,0000497,0000000,0000000,N
07,1994,06,1,01,18,ALBUÑÁN,01,001 ,U,0000416,0000416,0000000,0000000,0000160,0000212,0000001,0000001,0000284,0000000,0000000,N
07,1994,06,1,01,18,ALHAMA DE GRANADA,01,002 ,U,0000958,0000958,0000000,0000000,0000451,0000555,0000004,0000002,0000712,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,006 ,A,0000777,0000777,0000000,0000000,0000365,0000476,0000004,0000003,0000581,0000000,0000000,N
07,1994,06,1,01,18,ARENAS DEL REY,01,001 ,B,0000420,0000420,0000000,0000000,0000076,0000136,0000002,0000000,0000291,0000000,0000000,N
07,1994,06,1,01,18,ATARFE,01,004 ,B,0000247,0000247,0000000,0000000,0000093,0000111,0000001,0000000,0000177,0000000,0000000,N
07,1994,06,1,01,18,BAZA,01,004 ,U,0001165,0001165,0000000,0000000,0000440,0000608,0000007,0000006,0000749,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,002 ,B,0000960,0000960,0000000,0000000,0000276,0000445,0000005,0000007,0000602,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,005 ,A,0000384,0000384,0000000,0000000,0000138,0000202,0000004,0000001,0000282,0000000,0000000,N
07,1994,06,1,01,18,BEAS DE GRANADA,01,001 ,U,0000731,0000731,0000000,0000000,0000275,0000436,0000011,0000003,0000543,0000000,0000000,N
07,1994,06,1,01,18,CALICASAS,01,001 ,U,0000452,0000452,0000000,0000000,0000219,0000289,0000000,0000002,0000381,0000000,0000000,N
07,1994,06,1,01,18,CANILES,01,002 ,U,0000825,0000825,0000000,0000000,0000261,0000410,0000003,0000006,0000542,0000000,0000000,N
07,1994,06,1,01,18,CÁÑAR,01,001 ,U,0000270,0000270,0000000,0000000,0000077,0000116,0000001,0000000,0000144,0000000,0000000,N
07,1994,06,1,01,18,CASTRIL,02,001 ,B,0000292,0000292,0000000,0000000,0000057,0000111,0000000,0000002,0000158,0000000,0000000,N
07,1994,06,1,01,18,CHAUCHINA,01,001 ,B,0000841,0000841,0000000,0000000,0000400,0000566,0000002,0000005,0000674,0000000,0000000,N
07,1994,06,1,01,18,ALHENDÍN,01,002 ,B,0000834,0000834,0000000,0000000,0000300,0000437,0000003,0000004,0000619,0000000,0000000,N
07,1994,06,1,01,18,ALICÚN DE ORTEGA,01,001 ,U,0000555,0000555,0000000,0000000,0000204,0000285,0000000,0000001,0000394,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,006 ,B,0000933,0000933,0000000,0000000,0000381,0000572,0000000,0000002,0000701,0000000,0000000,N
07,1994,06,1,01,18,ATARFE,01,001 ,A,0000733,0000733,0000000,0000000,0000292,0000387,0000005,0000002,0000497,0000000,0000000,N
07,1994,06,1,01,18,BAZA,01,003 ,A,0000505,0000505,0000000,0000000,0000196,0000276,0000000,0000002,0000361,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,003 ,U,0001066,0001066,0000000,0000000,0000373,0000505,0000004,0000005,0000594,0000000,0000000,N
07,1994,06,1,01,18,CENES DE LA VEGA,01,001 ,A,0000943,0000943,0000000,0000000,0000380,0000501,0000004,0000003,0000640,0000000,0000000,N
07,1994,06,1,01,18,ALBOLOTE,01,004 ,B,0000837,0000837,0000000,0000000,0000348,0000427,0000003,0000003,0000590,0000000,0000000,N
07,1994,06,1,01,18,ARMILLA,01,007 ,U,0000942,0000942,0000000,0000000,0000315,0000394,0000003,0000002,0000478,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,002 ,A,0000440,0000440,0000000,0000000,0000120,0000188,0000003,0000006,0000254,0000000,0000000,N
07,1994,06,1,01,18,BENALÚA,01,001 ,U,0001067,0001067,0000000,0000000,0000396,0000599,0000001,0000007,0000823,0000000,0000000,N
07,1994,06,1,01,18,CÁDIAR,01,001 ,C,0000197,0000197,0000000,0000000,0000065,0000125,0000000,0000000,0000141,0000000,0000000,N
07,1994,06,1,01,18,CANILES,01,003 ,U,0000865,0000865,0000000,0000000,0000266,0000418,0000005,0000001,0000611,0000000,0000000,N
07,1994,06,1,01,18,CANILES,02,001 ,A,0000287,0000287,0000000,0000000,0000048,0000099,0000002,0000003,0000138,0000000,0000000,N
07,1994,06,1,01,18,CARATAUNAS,01,001 ,U,0000150,0000150,0000000,0000000,0000044,0000073,0000002,0000000,0000093,0000000,0000000,N
07,1994,06,1,01,18,CASTILLÉJAR,01,001 ,B,0000734,0000734,0000000,0000000,0000264,0000348,0000000,0000001,0000471,0000000,0000000,N
07,1994,06,1,01,18,AGRÓN,01,001 ,U,0000357,0000357,0000000,0000000,0000084,0000162,0000000,0000002,0000247,0000000,0000000,N
07,1994,06,1,01,18,ALGARINEJO,01,002 ,U,0000722,0000722,0000000,0000000,0000230,0000346,0000003,0000007,0000459,0000000,0000000,N
07,1994,06,1,01,18,ALGARINEJO,01,005 ,A,0000272,0000272,0000000,0000000,0000059,0000086,0000001,0000002,0000134,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,001 ,A,0000930,0000930,0000000,0000000,0000375,0000543,0000003,0000002,0000676,0000000,0000000,N
07,1994,06,1,01,18,BAZA,03,002 ,U,0001007,0001007,0000000,0000000,0000159,0000269,0000001,0000005,0000433,0000000,0000000,N
07,1994,06,1,01,18,CACÍN,01,001 ,A,0000417,0000417,0000000,0000000,0000150,0000212,0000000,0000002,0000297,0000000,0000000,N
07,1994,06,1,01,18,CORTES DE BAZA,01,003 ,U,0000683,0000683,0000000,0000000,0000251,0000356,0000001,0000004,0000463,0000000,0000000,N
07,1994,06,1,01,18,DEIFONTES,01,002 ,U,0000616,0000616,0000000,0000000,0000251,0000300,0000002,0000000,0000397,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,011 ,A,0000845,0000845,0000000,0000000,0000370,0000510,0000005,0000003,0000606,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,019 ,U,0001228,0001228,0000000,0000000,0000537,0000682,0000012,0000003,0000837,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,009 ,U,0001240,0001240,0000000,0000000,0000485,0000691,0000010,0000011,0000881,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,014 ,A,0000695,0000695,0000000,0000000,0000321,0000435,0000005,0000000,0000533,0000000,0000000,N
07,1994,06,1,01,18,ALFACAR,01,001 ,A,0000697,0000697,0000000,0000000,0000332,0000421,0000004,0000003,0000527,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,03,001 ,U,0001129,0001129,0000000,0000000,0000359,0000605,0000003,0000006,0000743,0000000,0000000,N
07,1994,06,1,01,18,ARMILLA,01,001 ,U,0001077,0001077,0000000,0000000,0000405,0000523,0000007,0000005,0000679,0000000,0000000,N
07,1994,06,1,01,18,ATARFE,01,003 ,U,0000793,0000793,0000000,0000000,0000376,0000504,0000003,0000003,0000608,0000000,0000000,N
07,1994,06,1,01,18,BAZA,01,001 ,A,0000626,0000626,0000000,0000000,0000196,0000268,0000000,0000000,0000346,0000000,0000000,N
