"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1987,06,1,01,18,PÍÑAR,01,0001,B,0000257,0000257,0000000,0000000,0000000,0000000,0000000,0000000,0000200,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,01,0007,A,0000791,0000791,0000000,0000000,0000000,0000000,0000002,0000014,0000550,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,02,0001,A,0000614,0000614,0000000,0000000,0000000,0000000,0000000,0000015,0000418,0000000,0000000,N
07,1987,06,1,01,18,TORVIZCÓN,01,0001,A,0001003,0001003,0000000,0000000,0000000,0000000,0000005,0000002,0000632,0000000,0000000,N
07,1987,06,1,01,18,VALLE (EL),01,0001,B,0000545,0000545,0000000,0000000,0000000,0000000,0000010,0000004,0000302,0000000,0000000,N
07,1987,06,1,01,18,NEVADA,01,0001,C,0000325,0000325,0000000,0000000,0000000,0000000,0000000,0000001,0000243,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,04,0003,A,0000823,0000823,0000000,0000000,0000000,0000000,0000005,0000007,0000343,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0013,A,0000764,0000764,0000000,0000000,0000000,0000000,0000004,0000012,0000503,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0016,A,0001035,0001035,0000000,0000000,0000000,0000000,0000003,0000017,0000681,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0017,A,0000968,0000968,0000000,0000000,0000000,0000000,0000007,0000005,0000650,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0012,A,0001446,0001446,0000000,0000000,0000000,0000000,0000002,0000002,0000939,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0020,A,0001125,0001125,0000000,0000000,0000000,0000000,0000006,0000007,0000720,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0001,A,0000782,0000782,0000000,0000000,0000000,0000000,0000001,0000005,0000447,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0003,A,0000922,0000922,0000000,0000000,0000000,0000000,0000000,0000011,0000609,0000000,0000000,N
07,1987,06,1,01,18,HUÉLAGO,01,0001,A,0000636,0000636,0000000,0000000,0000000,0000000,0000001,0000003,0000475,0000000,0000000,N
07,1987,06,1,01,18,JUVILES,01,0001,A,0000153,0000153,0000000,0000000,0000000,0000000,0000000,0000002,0000090,0000000,0000000,N
07,1987,06,1,01,18,LANJARÓN,01,0002,A,0000836,0000836,0000000,0000000,0000000,0000000,0000002,0000006,0000640,0000000,0000000,N
07,1987,06,1,01,18,LANTEIRA,01,0001,A,0000652,0000652,0000000,0000000,0000000,0000000,0000007,0000003,0000484,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0003,A,0000556,0000556,0000000,0000000,0000000,0000000,0000003,0000007,0000359,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0003,B,0000653,0000653,0000000,0000000,0000000,0000000,0000007,0000009,0000439,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0001,B,0000267,0000267,0000000,0000000,0000000,0000000,0000001,0000018,0000146,0000000,0000000,N
07,1987,06,1,01,18,LOJA,05,0001,A,0000402,0000402,0000000,0000000,0000000,0000000,0000005,0000004,0000267,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0004,A,0000604,0000604,0000000,0000000,0000000,0000000,0000003,0000007,0000350,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,03,0002,A,0000885,0000885,0000000,0000000,0000000,0000000,0000002,0000004,0000561,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,03,0003,A,0001320,0001320,0000000,0000000,0000000,0000000,0000005,0000006,0000777,0000000,0000000,N
07,1987,06,1,01,18,VÁLOR,01,0001,A,0000990,0000990,0000000,0000000,0000000,0000000,0000007,0000006,0000597,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0006,B,0000340,0000340,0000000,0000000,0000000,0000000,0000001,0000000,0000183,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,05,0002,A,0001074,0001074,0000000,0000000,0000000,0000000,0000005,0000007,0000528,0000000,0000000,N
07,1987,06,1,01,18,OTÍVAR,01,0001,A,0000890,0000890,0000000,0000000,0000000,0000000,0000000,0000000,0000676,0000000,0000000,N
07,1987,06,1,01,18,PELIGROS,01,0001,A,0000813,0000813,0000000,0000000,0000000,0000000,0000007,0000001,0000622,0000000,0000000,N
07,1987,06,1,01,18,PELIGROS,01,0001,B,0000947,0000947,0000000,0000000,0000000,0000000,0000003,0000004,0000725,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,01,0002,A,0000813,0000813,0000000,0000000,0000000,0000000,0000003,0000223,0000405,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,03,0003,B,0000455,0000455,0000000,0000000,0000000,0000000,0000000,0000001,0000328,0000000,0000000,N
07,1987,06,1,01,18,PUEBLA DE DON FADRIQUE,01,0002,A,0000796,0000796,0000000,0000000,0000000,0000000,0000000,0000009,0000556,0000000,0000000,N
07,1987,06,1,01,18,SALOBREÑA,01,0001,A,0001189,0001189,0000000,0000000,0000000,0000000,0000000,0000007,0000882,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,01,0005,A,0000954,0000954,0000000,0000000,0000000,0000000,0000000,0000007,0000741,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,03,0001,B,0000169,0000169,0000000,0000000,0000000,0000000,0000000,0000000,0000129,0000000,0000000,N
07,1987,06,1,01,18,ARENAS DEL REY,01,0001,A,0000656,0000656,0000000,0000000,0000000,0000000,0000003,0000002,0000457,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,02,0001,A,0000977,0000977,0000000,0000000,0000000,0000000,0000004,0000000,0000736,0000000,0000000,N
07,1987,06,1,01,18,BAZA,03,0002,A,0001093,0001093,0000000,0000000,0000000,0000000,0000002,0000013,0000474,0000000,0000000,N
07,1987,06,1,01,18,BUBIÓN,01,0001,A,0000243,0000243,0000000,0000000,0000000,0000000,0000001,0000001,0000190,0000000,0000000,N
07,1987,06,1,01,18,CARATAUNAS,01,0001,A,0000143,0000143,0000000,0000000,0000000,0000000,0000000,0000000,0000106,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,02,0001,A,0000517,0000517,0000000,0000000,0000000,0000000,0000005,0000000,0000220,0000000,0000000,N
07,1987,06,1,01,18,CENES DE LA VEGA,01,0001,A,0000935,0000935,0000000,0000000,0000000,0000000,0000004,0000004,0000802,0000000,0000000,N
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0002,A,0001606,0001606,0000000,0000000,0000000,0000000,0000014,0000022,0001138,0000000,0000000,N
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0002,A,0000870,0000870,0000000,0000000,0000000,0000000,0000002,0000012,0000680,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0015,A,0001146,0001146,0000000,0000000,0000000,0000000,0000006,0000008,0000724,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0044,A,0000675,0000675,0000000,0000000,0000000,0000000,0000002,0000013,0000420,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0002,A,0001239,0001239,0000000,0000000,0000000,0000000,0000008,0000000,0000763,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0028,A,0001564,0001564,0000000,0000000,0000000,0000000,0000016,0000014,0000975,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0015,A,0000981,0000981,0000000,0000000,0000000,0000000,0000002,0000005,0000667,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0014,A,0001287,0001287,0000000,0000000,0000000,0000000,0000009,0000019,0000864,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0003,A,0001145,0001145,0000000,0000000,0000000,0000000,0000002,0000081,0000634,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,09,0003,A,0000924,0000924,0000000,0000000,0000000,0000000,0000005,0000011,0000584,0000000,0000000,N
07,1987,06,1,01,18,GUADAHORTUNA,01,0001,A,0001068,0001068,0000000,0000000,0000000,0000000,0000002,0000003,0000782,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0001,A,0000992,0000992,0000000,0000000,0000000,0000000,0000000,0000011,0000569,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0001,A,0000527,0000527,0000000,0000000,0000000,0000000,0000000,0000003,0000360,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑUELAS,01,0001,B,0000358,0000358,0000000,0000000,0000000,0000000,0000003,0000001,0000274,0000000,0000000,N
07,1987,06,1,01,18,ALDEIRE,01,0001,A,0000801,0000801,0000000,0000000,0000000,0000000,0000001,0000005,0000556,0000000,0000000,N
07,1987,06,1,01,18,ALGARINEJO,01,0001,A,0000892,0000892,0000000,0000000,0000000,0000000,0000000,0000002,0000524,0000000,0000000,N
07,1987,06,1,01,18,ALHAMA DE GRANADA,01,0001,A,0001030,0001030,0000000,0000000,0000000,0000000,0000002,0000014,0000723,0000000,0000000,N
07,1987,06,1,01,18,ALHAMA DE GRANADA,01,0003,A,0000828,0000828,0000000,0000000,0000000,0000000,0000005,0000009,0000596,0000000,0000000,N
07,1987,06,1,01,18,ALICÚN DE ORTEGA,01,0001,A,0000579,0000579,0000000,0000000,0000000,0000000,0000000,0000000,0000399,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑÁN,01,0001,A,0000430,0000430,0000000,0000000,0000000,0000000,0000004,0000001,0000333,0000000,0000000,N
07,1987,06,1,01,18,ALHAMA DE GRANADA,01,0002,A,0000978,0000978,0000000,0000000,0000000,0000000,0000004,0000008,0000699,0000000,0000000,N
07,1987,06,1,01,18,BAZA,02,0004,A,0001183,0001183,0000000,0000000,0000000,0000000,0000008,0000017,0000647,0000000,0000000,N
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,0000608,0000608,0000000,0000000,0000000,0000000,0000001,0000004,0000438,0000000,0000000,N
07,1987,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,0000808,0000808,0000000,0000000,0000000,0000000,0000005,0000005,0000607,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0003,A,0001009,0001009,0000000,0000000,0000000,0000000,0000004,0000019,0000681,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0003,C,0000325,0000325,0000000,0000000,0000000,0000000,0000003,0000000,0000262,0000000,0000000,N
07,1987,06,1,01,18,DARRO,01,0001,A,0001114,0001114,0000000,0000000,0000000,0000000,0000003,0000003,0000785,0000000,0000000,N
07,1987,06,1,01,18,FREILA,01,0001,A,0001029,0001029,0000000,0000000,0000000,0000000,0000003,0000003,0000669,0000000,0000000,N
07,1987,06,1,01,18,GOBERNADOR,01,0001,A,0000374,0000374,0000000,0000000,0000000,0000000,0000000,0000001,0000277,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0038,A,0000919,0000919,0000000,0000000,0000000,0000000,0000004,0000012,0000619,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0004,A,0001495,0001495,0000000,0000000,0000000,0000000,0000005,0000002,0001049,0000000,0000000,N
07,1987,06,1,01,18,ALHAMA DE GRANADA,01,0004,A,0001053,0001053,0000000,0000000,0000000,0000000,0000001,0000005,0000804,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,01,0001,B,0001208,0001208,0000000,0000000,0000000,0000000,0000000,0000006,0000942,0000000,0000000,N
07,1987,06,1,01,18,ARMILLA,01,0003,A,0001423,0001423,0000000,0000000,0000000,0000000,0000005,0000013,0000881,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0004,B,0000249,0000249,0000000,0000000,0000000,0000000,0000000,0000002,0000179,0000000,0000000,N
07,1987,06,1,01,18,BAZA,01,0002,A,0000686,0000686,0000000,0000000,0000000,0000000,0000001,0000006,0000351,0000000,0000000,N
07,1987,06,1,01,18,BAZA,01,0002,B,0001029,0001029,0000000,0000000,0000000,0000000,0000003,0000005,0000510,0000000,0000000,N
07,1987,06,1,01,18,BENALÚA,01,0001,A,0000993,0000993,0000000,0000000,0000000,0000000,0000000,0000004,0000691,0000000,0000000,N
07,1987,06,1,01,18,CÁDIAR,01,0001,B,0000854,0000854,0000000,0000000,0000000,0000000,0000002,0000004,0000596,0000000,0000000,N
07,1987,06,1,01,18,CÁDIAR,01,0001,C,0000208,0000208,0000000,0000000,0000000,0000000,0000000,0000000,0000157,0000000,0000000,N
07,1987,06,1,01,18,CÁSTARAS,01,0001,A,0000306,0000306,0000000,0000000,0000000,0000000,0000000,0000000,0000175,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,02,0001,B,0000360,0000360,0000000,0000000,0000000,0000000,0000005,0000000,0000109,0000000,0000000,N
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,A,0000277,0000277,0000000,0000000,0000000,0000000,0000000,0000000,0000135,0000000,0000000,N
07,1987,06,1,01,18,CORTES Y GRAENA,01,0001,A,0000777,0000777,0000000,0000000,0000000,0000000,0000001,0000003,0000590,0000000,0000000,N
07,1987,06,1,01,18,CHAUCHINA,01,0002,B,0000420,0000420,0000000,0000000,0000000,0000000,0000002,0000001,0000273,0000000,0000000,N
07,1987,06,1,01,18,GÓJAR,01,0001,A,0000764,0000764,0000000,0000000,0000000,0000000,0000002,0000004,0000559,0000000,0000000,N
07,1987,06,1,01,18,GOR,01,0001,A,0001248,0001248,0000000,0000000,0000000,0000000,0000007,0000003,0000753,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0017,A,0001403,0001403,0000000,0000000,0000000,0000000,0000011,0000005,0000967,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0024,A,0000849,0000849,0000000,0000000,0000000,0000000,0000006,0000051,0000530,0000000,0000000,N
07,1987,06,1,01,18,BAZA,02,0001,A,0001588,0001588,0000000,0000000,0000000,0000000,0000009,0000007,0000777,0000000,0000000,N
07,1987,06,1,01,18,BAZA,02,0005,A,0001115,0001115,0000000,0000000,0000000,0000000,0000004,0000006,0000592,0000000,0000000,N
07,1987,06,1,01,18,BÉRCHULES,01,0001,A,0000606,0000606,0000000,0000000,0000000,0000000,0000005,0000002,0000364,0000000,0000000,N
07,1987,06,1,01,18,CÁÑAR,01,0001,A,0000338,0000338,0000000,0000000,0000000,0000000,0000001,0000000,0000202,0000000,0000000,N
07,1987,06,1,01,18,CAPILEIRA,01,0001,A,0000438,0000438,0000000,0000000,0000000,0000000,0000000,0000000,0000338,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,02,0002,A,0000343,0000343,0000000,0000000,0000000,0000000,0000006,0000001,0000165,0000000,0000000,N
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,B,0000201,0000201,0000000,0000000,0000000,0000000,0000000,0000002,0000119,0000000,0000000,N
07,1987,06,1,01,18,CORTES DE BAZA,01,0002,C,0000273,0000273,0000000,0000000,0000000,0000000,0000005,0000002,0000167,0000000,0000000,N
07,1987,06,1,01,18,FONELAS,01,0001,A,0001046,0001046,0000000,0000000,0000000,0000000,0000000,0000005,0000628,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0004,A,0001253,0001253,0000000,0000000,0000000,0000000,0000001,0000033,0000853,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0007,A,0001428,0001428,0000000,0000000,0000000,0000000,0000011,0000059,0000951,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0019,A,0001125,0001125,0000000,0000000,0000000,0000000,0000006,0000002,0000717,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0023,A,0001155,0001155,0000000,0000000,0000000,0000000,0000004,0000104,0000699,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0041,A,0000733,0000733,0000000,0000000,0000000,0000000,0000001,0000018,0000486,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0043,A,0001143,0001143,0000000,0000000,0000000,0000000,0000006,0000003,0000735,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0010,A,0001190,0001190,0000000,0000000,0000000,0000000,0000002,0000006,0000695,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0019,B,0001097,0001097,0000000,0000000,0000000,0000000,0000001,0000004,0000504,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,04,0002,A,0001144,0001144,0000000,0000000,0000000,0000000,0000003,0000008,0000562,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0022,A,0000845,0000845,0000000,0000000,0000000,0000000,0000003,0000021,0000543,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0002,A,0000513,0000513,0000000,0000000,0000000,0000000,0000003,0000001,0000342,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0003,A,0000818,0000818,0000000,0000000,0000000,0000000,0000006,0000048,0000528,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0006,A,0001333,0001333,0000000,0000000,0000000,0000000,0000010,0000013,0000848,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0016,A,0000793,0000793,0000000,0000000,0000000,0000000,0000006,0000007,0000519,0000000,0000000,N
07,1987,06,1,01,18,HUÉTOR TÁJAR,01,0002,A,0001273,0001273,0000000,0000000,0000000,0000000,0000016,0000010,0000639,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0002,A,0000220,0000220,0000000,0000000,0000000,0000000,0000000,0000001,0000155,0000000,0000000,N
07,1987,06,1,01,18,LOJA,05,0002,B,0000285,0000285,0000000,0000000,0000000,0000000,0000000,0000002,0000148,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,01,0003,A,0001057,0001057,0000000,0000000,0000000,0000000,0000002,0000009,0000785,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,05,0001,A,0000823,0000823,0000000,0000000,0000000,0000000,0000001,0000010,0000557,0000000,0000000,N
07,1987,06,1,01,18,NÍVAR,01,0001,A,0000381,0000381,0000000,0000000,0000000,0000000,0000005,0000001,0000305,0000000,0000000,N
07,1987,06,1,01,18,ÓRGIVA,01,0001,A,0001520,0001520,0000000,0000000,0000000,0000000,0000007,0000010,0001008,0000000,0000000,N
07,1987,06,1,01,18,PADUL,01,0002,A,0000869,0000869,0000000,0000000,0000000,0000000,0000005,0000002,0000657,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,02,0002,A,0001363,0001363,0000000,0000000,0000000,0000000,0000002,0000009,0000794,0000000,0000000,N
07,1987,06,1,01,18,TURÓN,01,0001,A,0000397,0000397,0000000,0000000,0000000,0000000,0000001,0000000,0000329,0000000,0000000,N
07,1987,06,1,01,18,VENTAS DE HUELMA,01,0001,A,0000632,0000632,0000000,0000000,0000000,0000000,0000001,0000000,0000451,0000000,0000000,N
07,1987,06,1,01,18,ZUBIA (LA),01,0004,A,0001511,0001511,0000000,0000000,0000000,0000000,0000008,0000024,0001112,0000000,0000000,N
07,1987,06,1,01,18,ALPUJARRA DE LA SIERRA,01,0001,A,0000752,0000752,0000000,0000000,0000000,0000000,0000003,0000004,0000493,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0032,A,0001502,0001502,0000000,0000000,0000000,0000000,0000001,0000018,0000878,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0012,A,0001035,0001035,0000000,0000000,0000000,0000000,0000005,0000004,0000630,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0023,A,0001535,0001535,0000000,0000000,0000000,0000000,0000007,0000012,0000840,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0025,A,0001582,0001582,0000000,0000000,0000000,0000000,0000003,0000004,0001034,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0010,A,0001155,0001155,0000000,0000000,0000000,0000000,0000004,0000016,0000761,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0011,A,0000976,0000976,0000000,0000000,0000000,0000000,0000003,0000037,0000644,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0014,A,0001053,0001053,0000000,0000000,0000000,0000000,0000002,0000013,0000670,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0009,A,0000580,0000580,0000000,0000000,0000000,0000000,0000002,0000001,0000422,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,09,0007,A,0001298,0001298,0000000,0000000,0000000,0000000,0000005,0000094,0000788,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,02,0001,A,0000483,0000483,0000000,0000000,0000000,0000000,0000001,0000000,0000347,0000000,0000000,N
07,1987,06,1,01,18,GÜEJAR SIERRA,01,0003,A,0000535,0000535,0000000,0000000,0000000,0000000,0000001,0000001,0000415,0000000,0000000,N
07,1987,06,1,01,18,HUÉTOR VEGA,01,0002,A,0000865,0000865,0000000,0000000,0000000,0000000,0000010,0000003,0000586,0000000,0000000,N
07,1987,06,1,01,18,IZNALLOZ,01,0003,B,0000409,0000409,0000000,0000000,0000000,0000000,0000000,0000001,0000252,0000000,0000000,N
07,1987,06,1,01,18,LANJARÓN,01,0003,A,0000646,0000646,0000000,0000000,0000000,0000000,0000002,0000003,0000501,0000000,0000000,N
07,1987,06,1,01,18,LANJARÓN,01,0004,A,0000810,0000810,0000000,0000000,0000000,0000000,0000002,0000006,0000611,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0001,B,0000586,0000586,0000000,0000000,0000000,0000000,0000001,0000002,0000410,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0002,B,0000671,0000671,0000000,0000000,0000000,0000000,0000001,0000001,0000504,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0002,C,0000353,0000353,0000000,0000000,0000000,0000000,0000001,0000005,0000202,0000000,0000000,N
07,1987,06,1,01,18,MARCHAL,01,0001,A,0000437,0000437,0000000,0000000,0000000,0000000,0000000,0000000,0000301,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0007,A,0001190,0001190,0000000,0000000,0000000,0000000,0000010,0000013,0000696,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0008,B,0000209,0000209,0000000,0000000,0000000,0000000,0000000,0000000,0000151,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,02,0002,A,0000565,0000565,0000000,0000000,0000000,0000000,0000000,0000006,0000372,0000000,0000000,N
07,1987,06,1,01,18,HUÉTOR TÁJAR,01,0003,A,0001674,0001674,0000000,0000000,0000000,0000000,0000000,0000040,0001014,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,02,0001,A,0000658,0000658,0000000,0000000,0000000,0000000,0000003,0000003,0000484,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,02,0003,A,0000868,0000868,0000000,0000000,0000000,0000000,0000006,0000010,0000614,0000000,0000000,N
07,1987,06,1,01,18,LÁCHAR,01,0001,A,0001076,0001076,0000000,0000000,0000000,0000000,0000003,0000019,0000787,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0001,B,0000560,0000560,0000000,0000000,0000000,0000000,0000002,0000009,0000406,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0002,A,0000541,0000541,0000000,0000000,0000000,0000000,0000002,0000009,0000394,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,01,0001,A,0000865,0000865,0000000,0000000,0000000,0000000,0000003,0000011,0000585,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,02,0004,A,0001252,0001252,0000000,0000000,0000000,0000000,0000006,0000006,0000973,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,01,0001,A,0001295,0001295,0000000,0000000,0000000,0000000,0000000,0000007,0000875,0000000,0000000,N
07,1987,06,1,01,18,MORALEDA DE ZAFAYONA,01,0001,B,0001030,0001030,0000000,0000000,0000000,0000000,0000003,0000003,0000703,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0012,A,0001179,0001179,0000000,0000000,0000000,0000000,0000005,0000001,0000774,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,05,0001,B,0000801,0000801,0000000,0000000,0000000,0000000,0000003,0000017,0000455,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,05,0003,A,0000762,0000762,0000000,0000000,0000000,0000000,0000003,0000002,0000362,0000000,0000000,N
07,1987,06,1,01,18,PADUL,02,0002,A,0000987,0000987,0000000,0000000,0000000,0000000,0000002,0000009,0000717,0000000,0000000,N
07,1987,06,1,01,18,PELIGROS,01,0002,B,0000986,0000986,0000000,0000000,0000000,0000000,0000001,0000006,0000789,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,03,0002,A,0000727,0000727,0000000,0000000,0000000,0000000,0000007,0000001,0000570,0000000,0000000,N
07,1987,06,1,01,18,ALPUJARRA DE LA SIERRA,01,0001,B,0000426,0000426,0000000,0000000,0000000,0000000,0000001,0000003,0000320,0000000,0000000,N
07,1987,06,1,01,18,PINAR (EL),01,0001,A,0000782,0000782,0000000,0000000,0000000,0000000,0000005,0000004,0000500,0000000,0000000,N
07,1987,06,1,01,18,MOLVÍZAR,01,0002,A,0001021,0001021,0000000,0000000,0000000,0000000,0000000,0000005,0000829,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,03,0001,A,0000731,0000731,0000000,0000000,0000000,0000000,0000003,0000007,0000468,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,02,0001,A,0000789,0000789,0000000,0000000,0000000,0000000,0000001,0000004,0000617,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,03,0001,A,0000952,0000952,0000000,0000000,0000000,0000000,0000000,0000002,0000729,0000000,0000000,N
07,1987,06,1,01,18,PÍÑAR,01,0001,A,0000938,0000938,0000000,0000000,0000000,0000000,0000003,0000001,0000694,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,01,0003,A,0000697,0000697,0000000,0000000,0000000,0000000,0000001,0000004,0000508,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,02,0001,B,0000242,0000242,0000000,0000000,0000000,0000000,0000000,0000007,0000189,0000000,0000000,N
07,1987,06,1,01,18,UGÍJAR,01,0001,B,0000349,0000349,0000000,0000000,0000000,0000000,0000000,0000002,0000239,0000000,0000000,N
07,1987,06,1,01,18,VÉLEZ DE BENAUDALLA,01,0002,A,0001046,0001046,0000000,0000000,0000000,0000000,0000000,0000005,0000758,0000000,0000000,N
07,1987,06,1,01,18,VALLE (EL),01,0001,C,0000256,0000256,0000000,0000000,0000000,0000000,0000000,0000002,0000191,0000000,0000000,N
07,1987,06,1,01,18,NEVADA,01,0001,B,0000287,0000287,0000000,0000000,0000000,0000000,0000000,0000001,0000176,0000000,0000000,N
07,1987,06,1,01,18,VALLE DEL ZALABÍ,01,0001,A,0001085,0001085,0000000,0000000,0000000,0000000,0000003,0000008,0000884,0000000,0000000,N
07,1987,06,1,01,18,VILLAMENA,01,0001,B,0000345,0000345,0000000,0000000,0000000,0000000,0000001,0000000,0000267,0000000,0000000,N
