"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Código I.N.E. del municipio (999 = C.E.R.A.).","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Código de la candidatura o del Senador en elecciones al Senado.","Votos obtenidos por la candidatura o el Senador."
07,1994,06,1,01,18,062,01,004 ,U,000019,0000000
07,1994,06,1,01,18,062,01,004 ,U,000027,0000001
07,1994,06,1,01,18,062,01,004 ,U,000045,0000098
07,1994,06,1,01,18,063,01,001 ,U,000029,0000275
07,1994,06,1,01,18,063,01,001 ,U,000031,0000000
07,1994,06,1,01,18,063,01,001 ,U,000039,0000000
07,1994,06,1,01,18,064,01,001 ,U,000009,0000000
07,1994,06,1,01,18,066,01,001 ,U,000002,0000000
07,1994,06,1,01,18,066,01,001 ,U,000005,0000001
07,1994,06,1,01,18,071,01,001 ,B,000036,0000041
07,1994,06,1,01,18,071,01,001 ,B,000037,0000001
07,1994,06,1,01,18,071,01,002 ,B,000016,0000002
07,1994,06,1,01,18,071,01,002 ,B,000034,0000002
07,1994,06,1,01,18,071,01,002 ,B,000038,0000000
07,1994,06,1,01,18,071,01,003 ,A,000001,0000000
07,1994,06,1,01,18,071,01,003 ,A,000036,0000025
07,1994,06,1,01,18,071,01,003 ,A,000039,0000000
07,1994,06,1,01,18,071,01,003 ,B,000023,0000000
07,1994,06,1,01,18,071,01,003 ,B,000037,0000000
07,1994,06,1,01,18,072,01,001 ,U,000009,0000000
07,1994,06,1,01,18,072,01,001 ,U,000014,0000000
07,1994,06,1,01,18,074,01,001 ,U,000029,0000103
07,1994,06,1,01,18,074,01,001 ,U,000034,0000000
07,1994,06,1,01,18,074,01,001 ,U,000045,0000010
07,1994,06,1,01,18,076,01,001 ,U,000019,0000003
07,1994,06,1,01,18,076,01,001 ,U,000034,0000000
07,1994,06,1,01,18,078,01,001 ,U,000025,0000000
07,1994,06,1,01,18,078,01,001 ,U,000035,0000000
07,1994,06,1,01,18,079,01,001 ,U,000014,0000000
07,1994,06,1,01,18,079,01,001 ,U,000030,0000001
07,1994,06,1,01,18,079,01,001 ,U,000036,0000003
07,1994,06,1,01,18,079,01,001 ,U,000045,0000200
07,1994,06,1,01,18,079,01,002 ,U,000020,0000000
07,1994,06,1,01,18,079,01,002 ,U,000023,0000000
07,1994,06,1,01,18,079,01,003 ,U,000029,0000132
07,1994,06,1,01,18,079,01,003 ,U,000035,0000000
07,1994,06,1,01,18,079,01,003 ,U,000039,0000000
07,1994,06,1,01,18,082,01,001 ,U,000005,0000000
07,1994,06,1,01,18,082,01,001 ,U,000014,0000000
07,1994,06,1,01,18,082,01,001 ,U,000033,0000414
07,1994,06,1,01,18,082,01,001 ,U,000035,0000000
07,1994,06,1,01,18,083,01,001 ,U,000015,0000000
07,1994,06,1,01,18,083,01,001 ,U,000026,0000000
07,1994,06,1,01,18,084,01,001 ,A,000030,0000000
07,1994,06,1,01,18,084,01,001 ,A,000033,0000243
07,1994,06,1,01,18,084,01,001 ,A,000045,0000118
07,1994,06,1,01,18,084,01,001 ,B,000001,0000001
07,1994,06,1,01,18,084,01,001 ,B,000009,0000000
07,1994,06,1,01,18,084,01,001 ,B,000012,0000000
07,1994,06,1,01,18,084,01,001 ,B,000032,0000000
07,1994,06,1,01,18,085,01,001 ,U,000012,0000000
07,1994,06,1,01,18,086,01,001 ,U,000009,0000000
07,1994,06,1,01,18,086,01,001 ,U,000010,0000000
07,1994,06,1,01,18,086,01,001 ,U,000013,0000000
07,1994,06,1,01,18,086,01,001 ,U,000017,0000000
07,1994,06,1,01,18,086,01,001 ,U,000025,0000000
07,1994,06,1,01,18,086,01,001 ,U,000029,0000095
07,1994,06,1,01,18,086,01,001 ,U,000045,0000015
07,1994,06,1,01,18,087,01,001 ,A,000010,0000003
07,1994,06,1,01,18,084,01,001 ,B,000020,0000000
07,1994,06,1,01,18,085,01,001 ,U,000009,0000000
07,1994,06,1,01,18,085,01,001 ,U,000045,0000031
07,1994,06,1,01,18,086,01,001 ,U,000001,0000000
07,1994,06,1,01,18,086,01,001 ,U,000038,0000000
07,1994,06,1,01,18,087,01,001 ,A,000014,0000002
07,1994,06,1,01,18,087,01,001 ,A,000018,0000000
07,1994,06,1,01,18,087,01,001 ,A,000032,0000000
07,1994,06,1,01,18,087,01,001 ,B,000010,0000001
07,1994,06,1,01,18,087,01,001 ,B,000013,0000000
07,1994,06,1,01,18,087,01,001 ,B,000038,0000000
07,1994,06,1,01,18,087,01,003 ,U,000032,0000000
07,1994,06,1,01,18,087,01,004 ,U,000009,0000000
07,1994,06,1,01,18,087,01,005 ,U,000010,0000003
07,1994,06,1,01,18,087,01,005 ,U,000030,0000003
07,1994,06,1,01,18,087,01,006 ,A,000001,0000000
07,1994,06,1,01,18,087,01,006 ,A,000030,0000000
07,1994,06,1,01,18,087,01,006 ,A,000033,0000068
07,1994,06,1,01,18,087,01,006 ,B,000001,0000000
07,1994,06,1,01,18,087,01,006 ,B,000006,0000000
07,1994,06,1,01,18,087,01,006 ,B,000009,0000000
07,1994,06,1,01,18,087,01,006 ,B,000020,0000000
07,1994,06,1,01,18,087,01,006 ,B,000045,0000030
07,1994,06,1,01,18,087,01,007 ,A,000001,0000000
07,1994,06,1,01,18,087,01,007 ,B,000001,0000000
07,1994,06,1,01,18,087,01,007 ,B,000013,0000000
07,1994,06,1,01,18,087,01,007 ,B,000020,0000000
07,1994,06,1,01,18,087,01,007 ,B,000029,0000516
07,1994,06,1,01,18,087,01,008 ,U,000013,0000000
07,1994,06,1,01,18,087,01,008 ,U,000015,0000000
07,1994,06,1,01,18,087,01,008 ,U,000020,0000000
07,1994,06,1,01,18,087,01,009 ,B,000007,0000000
07,1994,06,1,01,18,087,01,010 ,U,000017,0000000
07,1994,06,1,01,18,087,01,011 ,A,000023,0000000
07,1994,06,1,01,18,087,01,011 ,A,000027,0000006
07,1994,06,1,01,18,087,01,011 ,B,000036,0000009
07,1994,06,1,01,18,087,01,012 ,A,000002,0000000
07,1994,06,1,01,18,087,01,012 ,A,000045,0000083
07,1994,06,1,01,18,087,01,012 ,B,000018,0000000
07,1994,06,1,01,18,087,01,012 ,B,000025,0000000
07,1994,06,1,01,18,087,01,013 ,U,000006,0000000
07,1994,06,1,01,18,087,01,013 ,U,000007,0000000
07,1994,06,1,01,18,087,01,013 ,U,000016,0000000
07,1994,06,1,01,18,087,01,014 ,U,000001,0000000
07,1994,06,1,01,18,087,01,015 ,A,000002,0000000
07,1994,06,1,01,18,087,01,015 ,B,000012,0000000
07,1994,06,1,01,18,087,01,015 ,B,000031,0000000
07,1994,06,1,01,18,087,01,015 ,B,000037,0000000
07,1994,06,1,01,18,087,01,016 ,U,000008,0000000
07,1994,06,1,01,18,087,01,016 ,U,000019,0000000
07,1994,06,1,01,18,059,01,002 ,B,000016,0000000
07,1994,06,1,01,18,061,01,001 ,A,000006,0000000
07,1994,06,1,01,18,061,01,001 ,B,000002,0000000
07,1994,06,1,01,18,061,01,001 ,B,000038,0000000
07,1994,06,1,01,18,062,01,001 ,U,000002,0000000
07,1994,06,1,01,18,062,01,002 ,A,000015,0000000
07,1994,06,1,01,18,062,01,002 ,A,000016,0000001
07,1994,06,1,01,18,062,01,002 ,A,000018,0000000
07,1994,06,1,01,18,062,01,002 ,A,000032,0000000
07,1994,06,1,01,18,062,01,002 ,B,000012,0000000
07,1994,06,1,01,18,062,01,002 ,B,000023,0000000
07,1994,06,1,01,18,062,01,003 ,U,000045,0000141
07,1994,06,1,01,18,062,01,004 ,U,000023,0000000
07,1994,06,1,01,18,063,01,001 ,U,000013,0000000
07,1994,06,1,01,18,063,01,001 ,U,000033,0000475
07,1994,06,1,01,18,064,01,001 ,U,000018,0000000
07,1994,06,1,01,18,064,01,001 ,U,000027,0000000
07,1994,06,1,01,18,066,01,001 ,U,000010,0000000
07,1994,06,1,01,18,066,01,002 ,U,000031,0000000
07,1994,06,1,01,18,066,01,002 ,U,000033,0000299
07,1994,06,1,01,18,066,01,002 ,U,000036,0000000
07,1994,06,1,01,18,067,01,001 ,U,000012,0000000
07,1994,06,1,01,18,067,01,001 ,U,000029,0000269
07,1994,06,1,01,18,067,01,001 ,U,000036,0000006
07,1994,06,1,01,18,068,01,001 ,A,000007,0000000
07,1994,06,1,01,18,068,01,001 ,A,000037,0000001
07,1994,06,1,01,18,068,01,001 ,B,000001,0000000
07,1994,06,1,01,18,068,01,001 ,B,000007,0000000
07,1994,06,1,01,18,068,01,001 ,B,000015,0000000
07,1994,06,1,01,18,070,01,001 ,U,000025,0000001
07,1994,06,1,01,18,070,01,001 ,U,000027,0000000
07,1994,06,1,01,18,070,01,001 ,U,000034,0000000
07,1994,06,1,01,18,071,01,001 ,B,000014,0000001
07,1994,06,1,01,18,071,01,001 ,B,000015,0000000
07,1994,06,1,01,18,071,01,001 ,B,000034,0000000
07,1994,06,1,01,18,071,01,001 ,B,000045,0000103
07,1994,06,1,01,18,071,01,002 ,A,000036,0000025
07,1994,06,1,01,18,071,01,002 ,A,000039,0000000
07,1994,06,1,01,18,071,01,002 ,B,000013,0000000
07,1994,06,1,01,18,071,01,002 ,B,000014,0000003
07,1994,06,1,01,18,071,01,002 ,B,000015,0000000
07,1994,06,1,01,18,071,01,002 ,B,000018,0000000
07,1994,06,1,01,18,071,01,003 ,A,000023,0000000
07,1994,06,1,01,18,071,01,003 ,A,000045,0000072
07,1994,06,1,01,18,072,01,001 ,U,000013,0000000
07,1994,06,1,01,18,072,01,001 ,U,000018,0000000
07,1994,06,1,01,18,072,01,001 ,U,000029,0000139
07,1994,06,1,01,18,074,01,001 ,U,000010,0000001
07,1994,06,1,01,18,074,01,001 ,U,000025,0000000
07,1994,06,1,01,18,074,01,001 ,U,000026,0000000
07,1994,06,1,01,18,056,01,001 ,B,000015,0000000
07,1994,06,1,01,18,056,01,001 ,C,000026,0000000
07,1994,06,1,01,18,056,01,001 ,C,000027,0000000
07,1994,06,1,01,18,056,01,002 ,U,000009,0000000
07,1994,06,1,01,18,056,01,003 ,A,000019,0000002
07,1994,06,1,01,18,056,01,003 ,A,000035,0000000
07,1994,06,1,01,18,056,01,003 ,B,000012,0000000
07,1994,06,1,01,18,056,01,003 ,B,000014,0000000
07,1994,06,1,01,18,056,01,003 ,B,000026,0000000
07,1994,06,1,01,18,056,01,003 ,B,000033,0000123
07,1994,06,1,01,18,056,01,003 ,B,000034,0000000
07,1994,06,1,01,18,056,01,003 ,C,000007,0000000
07,1994,06,1,01,18,056,01,003 ,C,000019,0000000
07,1994,06,1,01,18,056,01,003 ,C,000020,0000000
07,1994,06,1,01,18,057,01,001 ,A,000005,0000000
07,1994,06,1,01,18,057,01,001 ,A,000017,0000000
07,1994,06,1,01,18,057,01,001 ,A,000018,0000001
07,1994,06,1,01,18,057,01,001 ,B,000013,0000000
07,1994,06,1,01,18,059,01,001 ,B,000006,0000000
07,1994,06,1,01,18,059,01,001 ,B,000034,0000000
07,1994,06,1,01,18,059,01,002 ,A,000006,0000000
07,1994,06,1,01,18,059,01,002 ,A,000012,0000000
07,1994,06,1,01,18,059,01,002 ,A,000027,0000000
07,1994,06,1,01,18,059,01,002 ,B,000001,0000000
07,1994,06,1,01,18,059,01,002 ,B,000010,0000000
07,1994,06,1,01,18,059,01,002 ,B,000023,0000000
07,1994,06,1,01,18,059,01,002 ,B,000045,0000063
07,1994,06,1,01,18,061,01,001 ,A,000018,0000000
07,1994,06,1,01,18,061,01,001 ,A,000027,0000002
07,1994,06,1,01,18,061,01,001 ,A,000035,0000000
07,1994,06,1,01,18,061,01,001 ,B,000016,0000000
07,1994,06,1,01,18,062,01,001 ,U,000008,0000001
07,1994,06,1,01,18,062,01,001 ,U,000009,0000000
07,1994,06,1,01,18,062,01,002 ,A,000014,0000002
07,1994,06,1,01,18,062,01,002 ,A,000017,0000000
07,1994,06,1,01,18,062,01,002 ,B,000030,0000001
07,1994,06,1,01,18,062,01,003 ,U,000013,0000000
07,1994,06,1,01,18,062,01,003 ,U,000016,0000001
07,1994,06,1,01,18,062,01,003 ,U,000020,0000000
07,1994,06,1,01,18,062,01,004 ,U,000014,0000003
07,1994,06,1,01,18,062,01,004 ,U,000026,0000001
07,1994,06,1,01,18,062,01,004 ,U,000039,0000000
07,1994,06,1,01,18,063,01,001 ,U,000001,0000000
07,1994,06,1,01,18,063,01,001 ,U,000014,0000000
07,1994,06,1,01,18,063,01,001 ,U,000026,0000000
07,1994,06,1,01,18,064,01,001 ,U,000037,0000000
07,1994,06,1,01,18,064,01,001 ,U,000038,0000000
07,1994,06,1,01,18,066,01,001 ,U,000009,0000000
07,1994,06,1,01,18,066,01,001 ,U,000015,0000000
07,1994,06,1,01,18,062,01,004 ,U,000034,0000005
07,1994,06,1,01,18,062,01,004 ,U,000038,0000000
07,1994,06,1,01,18,063,01,001 ,U,000030,0000000
07,1994,06,1,01,18,063,01,001 ,U,000032,0000000
07,1994,06,1,01,18,063,01,001 ,U,000034,0000000
07,1994,06,1,01,18,064,01,001 ,U,000033,0000176
07,1994,06,1,01,18,066,01,001 ,U,000018,0000000
07,1994,06,1,01,18,066,01,001 ,U,000019,0000000
07,1994,06,1,01,18,066,01,001 ,U,000032,0000000
07,1994,06,1,01,18,066,01,002 ,U,000002,0000000
07,1994,06,1,01,18,066,01,002 ,U,000018,0000000
07,1994,06,1,01,18,066,01,002 ,U,000027,0000001
07,1994,06,1,01,18,066,01,002 ,U,000034,0000000
07,1994,06,1,01,18,067,01,001 ,U,000014,0000000
07,1994,06,1,01,18,068,01,001 ,A,000005,0000000
07,1994,06,1,01,18,068,01,001 ,A,000039,0000000
07,1994,06,1,01,18,068,01,001 ,B,000026,0000000
07,1994,06,1,01,18,069,01,001 ,U,000039,0000000
07,1994,06,1,01,18,071,01,001 ,A,000018,0000000
07,1994,06,1,01,18,071,01,001 ,A,000034,0000000
07,1994,06,1,01,18,071,01,001 ,B,000010,0000001
07,1994,06,1,01,18,071,01,001 ,B,000020,0000000
07,1994,06,1,01,18,071,01,001 ,B,000030,0000000
07,1994,06,1,01,18,071,01,001 ,B,000035,0000000
07,1994,06,1,01,18,071,01,002 ,A,000008,0000001
07,1994,06,1,01,18,071,01,002 ,A,000019,0000000
07,1994,06,1,01,18,071,01,002 ,A,000027,0000008
07,1994,06,1,01,18,071,01,002 ,A,000034,0000001
07,1994,06,1,01,18,071,01,002 ,B,000006,0000000
07,1994,06,1,01,18,071,01,002 ,B,000017,0000000
07,1994,06,1,01,18,071,01,002 ,B,000025,0000000
07,1994,06,1,01,18,071,01,003 ,B,000005,0000000
07,1994,06,1,01,18,071,01,003 ,B,000027,0000001
07,1994,06,1,01,18,072,01,001 ,U,000017,0000000
07,1994,06,1,01,18,072,01,001 ,U,000020,0000000
07,1994,06,1,01,18,074,01,001 ,U,000005,0000000
07,1994,06,1,01,18,074,01,001 ,U,000020,0000000
07,1994,06,1,01,18,074,01,001 ,U,000038,0000000
07,1994,06,1,01,18,076,01,001 ,U,000009,0000000
07,1994,06,1,01,18,076,01,001 ,U,000013,0000000
07,1994,06,1,01,18,076,01,001 ,U,000039,0000000
07,1994,06,1,01,18,078,01,001 ,U,000010,0000000
07,1994,06,1,01,18,079,01,001 ,U,000006,0000000
07,1994,06,1,01,18,079,01,001 ,U,000023,0000000
07,1994,06,1,01,18,079,01,001 ,U,000026,0000000
07,1994,06,1,01,18,079,01,003 ,U,000002,0000000
07,1994,06,1,01,18,079,01,003 ,U,000009,0000000
07,1994,06,1,01,18,079,01,003 ,U,000026,0000000
07,1994,06,1,01,18,083,01,001 ,U,000019,0000000
07,1994,06,1,01,18,083,01,001 ,U,000032,0000000
07,1994,06,1,01,18,087,01,005 ,U,000033,0000124
07,1994,06,1,01,18,087,01,006 ,A,000023,0000000
07,1994,06,1,01,18,087,01,006 ,B,000002,0000000
07,1994,06,1,01,18,087,01,006 ,B,000017,0000000
07,1994,06,1,01,18,087,01,007 ,A,000017,0000000
07,1994,06,1,01,18,087,01,007 ,B,000009,0000000
07,1994,06,1,01,18,087,01,009 ,A,000025,0000000
07,1994,06,1,01,18,087,01,009 ,A,000034,0000000
07,1994,06,1,01,18,087,01,009 ,A,000037,0000000
07,1994,06,1,01,18,087,01,009 ,B,000020,0000000
07,1994,06,1,01,18,087,01,009 ,B,000029,0000544
07,1994,06,1,01,18,087,01,009 ,B,000032,0000000
07,1994,06,1,01,18,087,01,010 ,U,000026,0000000
07,1994,06,1,01,18,087,01,011 ,A,000008,0000000
07,1994,06,1,01,18,087,01,011 ,A,000012,0000000
07,1994,06,1,01,18,087,01,011 ,A,000037,0000000
07,1994,06,1,01,18,087,01,011 ,B,000008,0000000
07,1994,06,1,01,18,087,01,011 ,B,000016,0000000
07,1994,06,1,01,18,087,01,011 ,B,000023,0000000
07,1994,06,1,01,18,087,01,011 ,B,000025,0000000
07,1994,06,1,01,18,087,01,012 ,A,000009,0000000
07,1994,06,1,01,18,087,01,012 ,A,000013,0000000
07,1994,06,1,01,18,087,01,012 ,B,000010,0000004
07,1994,06,1,01,18,087,01,012 ,B,000013,0000000
07,1994,06,1,01,18,087,01,012 ,B,000032,0000000
07,1994,06,1,01,18,087,01,013 ,U,000013,0000000
07,1994,06,1,01,18,087,01,014 ,U,000025,0000000
07,1994,06,1,01,18,087,01,014 ,U,000027,0000004
07,1994,06,1,01,18,087,01,014 ,U,000038,0000000
07,1994,06,1,01,18,087,01,015 ,A,000013,0000000
07,1994,06,1,01,18,087,01,015 ,B,000002,0000000
07,1994,06,1,01,18,087,01,015 ,B,000015,0000000
07,1994,06,1,01,18,087,01,015 ,B,000019,0000000
07,1994,06,1,01,18,087,01,015 ,B,000034,0000000
07,1994,06,1,01,18,087,01,016 ,U,000002,0000000
07,1994,06,1,01,18,087,01,016 ,U,000007,0000000
07,1994,06,1,01,18,087,01,016 ,U,000016,0000000
07,1994,06,1,01,18,087,01,016 ,U,000034,0000000
07,1994,06,1,01,18,087,01,016 ,U,000045,0000074
07,1994,06,1,01,18,087,01,017 ,U,000032,0000000
07,1994,06,1,01,18,087,01,018 ,U,000033,0000147
07,1994,06,1,01,18,087,01,018 ,U,000035,0000000
07,1994,06,1,01,18,087,01,019 ,U,000013,0000000
07,1994,06,1,01,18,087,01,019 ,U,000019,0000000
07,1994,06,1,01,18,087,01,019 ,U,000030,0000000
07,1994,06,1,01,18,087,01,019 ,U,000038,0000000
07,1994,06,1,01,18,087,01,020 ,U,000007,0000000
07,1994,06,1,01,18,087,01,020 ,U,000023,0000000
07,1994,06,1,01,18,087,01,020 ,U,000039,0000000
07,1994,06,1,01,18,066,01,001 ,U,000023,0000000
07,1994,06,1,01,18,066,01,002 ,U,000025,0000000
07,1994,06,1,01,18,066,01,002 ,U,000038,0000000
07,1994,06,1,01,18,067,01,001 ,U,000016,0000000
07,1994,06,1,01,18,067,01,001 ,U,000025,0000002
07,1994,06,1,01,18,067,01,001 ,U,000045,0000018
07,1994,06,1,01,18,068,01,001 ,A,000001,0000000
07,1994,06,1,01,18,068,01,001 ,A,000009,0000000
07,1994,06,1,01,18,068,01,001 ,A,000013,0000000
07,1994,06,1,01,18,068,01,001 ,A,000019,0000000
07,1994,06,1,01,18,068,01,001 ,A,000025,0000009
07,1994,06,1,01,18,068,01,001 ,B,000017,0000000
07,1994,06,1,01,18,068,01,001 ,B,000030,0000000
07,1994,06,1,01,18,068,01,001 ,B,000036,0000005
07,1994,06,1,01,18,069,01,001 ,U,000023,0000000
07,1994,06,1,01,18,069,01,001 ,U,000026,0000000
07,1994,06,1,01,18,069,01,001 ,U,000033,0000268
07,1994,06,1,01,18,071,01,001 ,B,000019,0000000
07,1994,06,1,01,18,071,01,001 ,B,000032,0000000
07,1994,06,1,01,18,071,01,002 ,A,000005,0000000
07,1994,06,1,01,18,071,01,002 ,A,000009,0000000
07,1994,06,1,01,18,071,01,002 ,A,000013,0000000
07,1994,06,1,01,18,071,01,002 ,A,000023,0000001
07,1994,06,1,01,18,071,01,002 ,A,000026,0000000
07,1994,06,1,01,18,071,01,002 ,B,000002,0000000
07,1994,06,1,01,18,071,01,002 ,B,000020,0000000
07,1994,06,1,01,18,071,01,002 ,B,000030,0000000
07,1994,06,1,01,18,071,01,002 ,B,000033,0000318
07,1994,06,1,01,18,071,01,002 ,B,000035,0000000
07,1994,06,1,01,18,071,01,003 ,A,000002,0000001
07,1994,06,1,01,18,071,01,003 ,A,000008,0000001
07,1994,06,1,01,18,071,01,003 ,A,000016,0000000
07,1994,06,1,01,18,071,01,003 ,A,000020,0000000
07,1994,06,1,01,18,071,01,003 ,B,000034,0000000
07,1994,06,1,01,18,072,01,001 ,U,000027,0000001
07,1994,06,1,01,18,074,01,001 ,U,000012,0000000
07,1994,06,1,01,18,076,01,001 ,U,000012,0000000
07,1994,06,1,01,18,078,01,001 ,U,000033,0000346
07,1994,06,1,01,18,079,01,001 ,U,000005,0000000
07,1994,06,1,01,18,079,01,001 ,U,000034,0000000
07,1994,06,1,01,18,079,01,002 ,U,000008,0000000
07,1994,06,1,01,18,079,01,002 ,U,000010,0000000
07,1994,06,1,01,18,079,01,002 ,U,000012,0000000
07,1994,06,1,01,18,079,01,002 ,U,000019,0000000
07,1994,06,1,01,18,079,01,003 ,U,000034,0000000
07,1994,06,1,01,18,079,01,003 ,U,000036,0000006
07,1994,06,1,01,18,083,01,001 ,U,000033,0000119
07,1994,06,1,01,18,083,01,001 ,U,000037,0000000
07,1994,06,1,01,18,084,01,001 ,A,000031,0000000
07,1994,06,1,01,18,087,01,001 ,A,000033,0000085
07,1994,06,1,01,18,087,01,001 ,B,000001,0000000
07,1994,06,1,01,18,087,01,001 ,B,000045,0000050
07,1994,06,1,01,18,087,01,003 ,U,000006,0000000
07,1994,06,1,01,18,087,01,003 ,U,000013,0000000
07,1994,06,1,01,18,087,01,003 ,U,000016,0000000
07,1994,06,1,01,18,087,01,004 ,U,000034,0000002
07,1994,06,1,01,18,087,01,005 ,U,000006,0000000
07,1994,06,1,01,18,087,01,005 ,U,000039,0000000
07,1994,06,1,01,18,087,01,006 ,A,000005,0000000
07,1994,06,1,01,18,087,01,006 ,A,000006,0000000
07,1994,06,1,01,18,087,01,006 ,A,000012,0000000
07,1994,06,1,01,18,087,01,006 ,B,000018,0000000
07,1994,06,1,01,18,087,01,006 ,B,000029,0000506
07,1994,06,1,01,18,087,01,006 ,B,000039,0000000
07,1994,06,1,01,18,087,01,007 ,A,000005,0000000
07,1994,06,1,01,18,087,01,007 ,A,000032,0000000
07,1994,06,1,01,18,087,01,007 ,A,000045,0000050
07,1994,06,1,01,18,087,01,007 ,B,000005,0000000
07,1994,06,1,01,18,087,01,007 ,B,000010,0000003
07,1994,06,1,01,18,087,01,008 ,U,000010,0000005
07,1994,06,1,01,18,087,01,009 ,A,000001,0000000
07,1994,06,1,01,18,087,01,009 ,A,000030,0000000
07,1994,06,1,01,18,087,01,009 ,A,000036,0000003
07,1994,06,1,01,18,087,01,009 ,B,000017,0000000
07,1994,06,1,01,18,087,01,009 ,B,000019,0000000
07,1994,06,1,01,18,087,01,010 ,U,000007,0000000
07,1994,06,1,01,18,087,01,010 ,U,000019,0000000
07,1994,06,1,01,18,087,01,011 ,A,000014,0000004
07,1994,06,1,01,18,087,01,011 ,B,000015,0000000
07,1994,06,1,01,18,087,01,011 ,B,000032,0000000
07,1994,06,1,01,18,087,01,012 ,A,000007,0000000
07,1994,06,1,01,18,087,01,012 ,A,000031,0000000
07,1994,06,1,01,18,087,01,012 ,B,000016,0000001
07,1994,06,1,01,18,087,01,012 ,B,000039,0000000
07,1994,06,1,01,18,087,01,013 ,U,000020,0000000
07,1994,06,1,01,18,087,01,013 ,U,000036,0000029
07,1994,06,1,01,18,087,01,014 ,U,000005,0000001
07,1994,06,1,01,18,087,01,014 ,U,000026,0000000
07,1994,06,1,01,18,087,01,014 ,U,000035,0000000
07,1994,06,1,01,18,087,01,015 ,A,000036,0000003
07,1994,06,1,01,18,087,01,015 ,B,000008,0000000
07,1994,06,1,01,18,087,01,015 ,B,000014,0000008
07,1994,06,1,01,18,087,01,015 ,B,000027,0000012
07,1994,06,1,01,18,087,01,015 ,B,000029,0000660
07,1994,06,1,01,18,087,01,016 ,U,000020,0000000
07,1994,06,1,01,18,087,01,016 ,U,000032,0000000
07,1994,06,1,01,18,087,01,018 ,U,000016,0000000
07,1994,06,1,01,18,087,01,018 ,U,000018,0000000
07,1994,06,1,01,18,087,01,017 ,U,000001,0000000
07,1994,06,1,01,18,087,01,017 ,U,000038,0000000
07,1994,06,1,01,18,087,01,019 ,U,000034,0000000
07,1994,06,1,01,18,087,01,020 ,U,000008,0000000
07,1994,06,1,01,18,087,01,020 ,U,000013,0000000
07,1994,06,1,01,18,087,01,020 ,U,000014,0000008
07,1994,06,1,01,18,087,01,020 ,U,000020,0000000
07,1994,06,1,01,18,087,01,021 ,A,000005,0000000
07,1994,06,1,01,18,087,01,021 ,A,000020,0000000
07,1994,06,1,01,18,087,01,021 ,A,000023,0000000
07,1994,06,1,01,18,087,01,021 ,B,000020,0000000
07,1994,06,1,01,18,087,02,001 ,U,000018,0000000
07,1994,06,1,01,18,087,02,002 ,A,000023,0000001
07,1994,06,1,01,18,087,02,002 ,B,000031,0000000
07,1994,06,1,01,18,087,02,003 ,U,000037,0000000
07,1994,06,1,01,18,087,02,004 ,U,000006,0000000
07,1994,06,1,01,18,087,02,004 ,U,000031,0000001
07,1994,06,1,01,18,087,02,004 ,U,000034,0000000
07,1994,06,1,01,18,087,02,006 ,U,000032,0000000
07,1994,06,1,01,18,087,02,006 ,U,000045,0000073
07,1994,06,1,01,18,087,02,007 ,U,000001,0000000
07,1994,06,1,01,18,087,02,007 ,U,000034,0000000
07,1994,06,1,01,18,087,02,007 ,U,000036,0000008
07,1994,06,1,01,18,087,02,008 ,U,000014,0000005
07,1994,06,1,01,18,087,02,008 ,U,000020,0000000
07,1994,06,1,01,18,087,02,008 ,U,000034,0000000
07,1994,06,1,01,18,087,02,010 ,A,000016,0000000
07,1994,06,1,01,18,087,02,010 ,A,000034,0000001
07,1994,06,1,01,18,087,02,010 ,B,000023,0000001
07,1994,06,1,01,18,087,02,011 ,U,000010,0000000
07,1994,06,1,01,18,087,02,011 ,U,000035,0000000
07,1994,06,1,01,18,087,02,012 ,A,000005,0000000
07,1994,06,1,01,18,087,02,012 ,A,000015,0000000
07,1994,06,1,01,18,087,02,012 ,A,000026,0000000
07,1994,06,1,01,18,087,02,012 ,B,000025,0000000
07,1994,06,1,01,18,087,02,012 ,B,000032,0000000
07,1994,06,1,01,18,087,02,013 ,A,000006,0000000
07,1994,06,1,01,18,087,02,013 ,A,000008,0000000
07,1994,06,1,01,18,087,02,013 ,A,000009,0000000
07,1994,06,1,01,18,087,02,013 ,A,000030,0000000
07,1994,06,1,01,18,087,02,013 ,A,000031,0000000
07,1994,06,1,01,18,087,02,013 ,B,000018,0000000
07,1994,06,1,01,18,087,02,014 ,A,000002,0000000
07,1994,06,1,01,18,087,02,014 ,A,000031,0000000
07,1994,06,1,01,18,087,02,014 ,B,000008,0000000
07,1994,06,1,01,18,087,02,015 ,B,000001,0000000
07,1994,06,1,01,18,087,02,015 ,B,000008,0000000
07,1994,06,1,01,18,087,02,015 ,B,000029,0000299
