"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Código I.N.E. del municipio (999 = C.E.R.A.).","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Código de la candidatura o del Senador en elecciones al Senado.","Votos obtenidos por la candidatura o el Senador."
07,1987,06,1,01,18,087,06,0014,A,000106,0000000
07,1987,06,1,01,18,087,06,0015,A,000021,0000000
07,1987,06,1,01,18,087,06,0015,A,000037,0000013
07,1987,06,1,01,18,087,06,0015,A,000114,0000000
07,1987,06,1,01,18,087,06,0016,A,000003,0000109
07,1987,06,1,01,18,087,06,0014,A,000082,0000015
07,1987,06,1,01,18,087,06,0015,A,000009,0000000
07,1987,06,1,01,18,087,06,0015,A,000020,0000000
07,1987,06,1,01,18,087,06,0015,A,000038,0000000
07,1987,06,1,01,18,087,06,0015,A,000116,0000000
07,1987,06,1,01,18,087,06,0016,A,000069,0000000
07,1987,06,1,01,18,087,06,0018,A,000010,0000000
07,1987,06,1,01,18,087,06,0018,A,000098,0000000
07,1987,06,1,01,18,087,06,0019,A,000001,0000281
07,1987,06,1,01,18,087,06,0019,A,000023,0000000
07,1987,06,1,01,18,087,06,0019,A,000037,0000004
07,1987,06,1,01,18,087,06,0020,A,000002,0000166
07,1987,06,1,01,18,087,06,0020,A,000003,0000065
07,1987,06,1,01,18,087,06,0020,A,000108,0000000
07,1987,06,1,01,18,087,06,0020,A,000114,0000000
07,1987,06,1,01,18,087,06,0021,A,000019,0000000
07,1987,06,1,01,18,087,07,0001,A,000002,0000168
07,1987,06,1,01,18,087,07,0001,A,000005,0000002
07,1987,06,1,01,18,087,07,0001,A,000013,0000000
07,1987,06,1,01,18,087,07,0001,A,000082,0000007
07,1987,06,1,01,18,087,07,0001,A,000116,0000000
07,1987,06,1,01,18,087,07,0002,A,000003,0000023
07,1987,06,1,01,18,087,07,0004,A,000023,0000000
07,1987,06,1,01,18,087,07,0006,A,000018,0000000
07,1987,06,1,01,18,087,07,0006,A,000023,0000001
07,1987,06,1,01,18,087,07,0007,A,000031,0000003
07,1987,06,1,01,18,087,07,0007,A,000108,0000000
07,1987,06,1,01,18,087,07,0008,A,000004,0000026
07,1987,06,1,01,18,087,07,0009,A,000111,0000003
07,1987,06,1,01,18,087,07,0010,A,000001,0000145
07,1987,06,1,01,18,087,07,0010,A,000020,0000000
07,1987,06,1,01,18,087,07,0010,A,000032,0000000
07,1987,06,1,01,18,087,07,0010,A,000034,0000000
07,1987,06,1,01,18,087,07,0010,A,000037,0000008
07,1987,06,1,01,18,087,07,0010,A,000105,0000021
07,1987,06,1,01,18,087,07,0011,A,000021,0000000
07,1987,06,1,01,18,087,07,0012,A,000009,0000002
07,1987,06,1,01,18,087,07,0012,A,000013,0000000
07,1987,06,1,01,18,087,07,0013,A,000002,0000314
07,1987,06,1,01,18,087,07,0013,A,000018,0000000
07,1987,06,1,01,18,087,07,0013,A,000021,0000000
07,1987,06,1,01,18,087,07,0016,A,000031,0000000
07,1987,06,1,01,18,087,07,0016,A,000032,0000000
07,1987,06,1,01,18,087,07,0016,A,000038,0000001
07,1987,06,1,01,18,087,07,0016,A,000115,0000004
07,1987,06,1,01,18,087,07,0017,A,000013,0000000
07,1987,06,1,01,18,087,07,0017,A,000018,0000000
07,1987,06,1,01,18,087,07,0018,A,000082,0000014
07,1987,06,1,01,18,087,07,0019,A,000031,0000002
07,1987,06,1,01,18,087,06,0016,A,000021,0000000
07,1987,06,1,01,18,087,06,0016,A,000031,0000006
07,1987,06,1,01,18,087,06,0017,A,000004,0000028
07,1987,06,1,01,18,087,06,0018,A,000111,0000003
07,1987,06,1,01,18,087,06,0020,A,000001,0000183
07,1987,06,1,01,18,087,06,0020,A,000069,0000001
07,1987,06,1,01,18,087,06,0021,A,000018,0000001
07,1987,06,1,01,18,087,06,0021,A,000037,0000007
07,1987,06,1,01,18,087,07,0001,A,000022,0000000
07,1987,06,1,01,18,087,07,0001,A,000031,0000002
07,1987,06,1,01,18,087,07,0001,A,000037,0000002
07,1987,06,1,01,18,087,07,0001,A,000114,0000000
07,1987,06,1,01,18,087,07,0002,A,000032,0000000
07,1987,06,1,01,18,087,07,0002,A,000106,0000000
07,1987,06,1,01,18,087,07,0002,A,000114,0000000
07,1987,06,1,01,18,087,07,0003,A,000019,0000000
07,1987,06,1,01,18,087,07,0003,A,000106,0000000
07,1987,06,1,01,18,087,07,0004,A,000031,0000002
07,1987,06,1,01,18,087,07,0004,A,000098,0000000
07,1987,06,1,01,18,087,07,0005,A,000003,0000061
07,1987,06,1,01,18,087,07,0005,A,000022,0000000
07,1987,06,1,01,18,087,07,0005,A,000108,0000001
07,1987,06,1,01,18,087,07,0006,A,000002,0000456
07,1987,06,1,01,18,087,07,0007,A,000069,0000000
07,1987,06,1,01,18,087,07,0008,A,000022,0000000
07,1987,06,1,01,18,087,07,0009,A,000034,0000000
07,1987,06,1,01,18,087,07,0009,A,000067,0000000
07,1987,06,1,01,18,087,07,0009,A,000108,0000000
07,1987,06,1,01,18,087,07,0010,A,000022,0000000
07,1987,06,1,01,18,087,07,0010,A,000116,0000001
07,1987,06,1,01,18,087,07,0011,A,000001,0000163
07,1987,06,1,01,18,087,07,0011,A,000010,0000000
07,1987,06,1,01,18,087,07,0012,A,000037,0000019
07,1987,06,1,01,18,087,07,0012,A,000067,0000000
07,1987,06,1,01,18,087,07,0012,A,000106,0000000
07,1987,06,1,01,18,087,07,0012,A,000115,0000024
07,1987,06,1,01,18,087,07,0013,A,000001,0000382
07,1987,06,1,01,18,087,07,0013,A,000034,0000000
07,1987,06,1,01,18,087,07,0014,A,000002,0000152
07,1987,06,1,01,18,087,07,0015,A,000111,0000000
07,1987,06,1,01,18,087,07,0015,A,000113,0000000
07,1987,06,1,01,18,087,07,0016,A,000005,0000007
07,1987,06,1,01,18,087,07,0016,A,000013,0000001
07,1987,06,1,01,18,087,07,0016,A,000111,0000003
07,1987,06,1,01,18,087,07,0017,A,000001,0000242
07,1987,06,1,01,18,087,07,0017,A,000003,0000121
07,1987,06,1,01,18,087,07,0017,A,000010,0000001
07,1987,06,1,01,18,087,07,0017,A,000021,0000000
07,1987,06,1,01,18,087,07,0017,A,000032,0000000
07,1987,06,1,01,18,087,07,0020,A,000019,0000001
07,1987,06,1,01,18,087,07,0020,A,000111,0000000
07,1987,06,1,01,18,087,07,0020,A,000115,0000006
07,1987,06,1,01,18,087,07,0021,A,000111,0000000
07,1987,06,1,01,18,087,07,0022,A,000004,0000055
07,1987,06,1,01,18,087,07,0022,A,000018,0000000
07,1987,06,1,01,18,087,07,0022,A,000112,0000004
07,1987,06,1,01,18,087,07,0023,A,000005,0000004
07,1987,06,1,01,18,087,07,0025,A,000004,0000079
07,1987,06,1,01,18,087,07,0025,A,000018,0000002
07,1987,06,1,01,18,087,07,0025,A,000031,0000004
07,1987,06,1,01,18,087,07,0025,A,000108,0000002
07,1987,06,1,01,18,087,07,0026,A,000069,0000004
07,1987,06,1,01,18,087,07,0027,A,000002,0000188
07,1987,06,1,01,18,087,07,0027,A,000018,0000000
07,1987,06,1,01,18,087,07,0027,A,000069,0000001
07,1987,06,1,01,18,087,07,0028,A,000067,0000000
07,1987,06,1,01,18,087,07,0029,A,000105,0000011
07,1987,06,1,01,18,087,07,0029,A,000106,0000000
07,1987,06,1,01,18,087,07,0030,A,000108,0000001
07,1987,06,1,01,18,087,08,0001,A,000082,0000011
07,1987,06,1,01,18,087,08,0001,A,000112,0000003
07,1987,06,1,01,18,087,08,0002,A,000038,0000000
07,1987,06,1,01,18,087,08,0002,A,000114,0000000
07,1987,06,1,01,18,087,08,0004,A,000009,0000004
07,1987,06,1,01,18,087,08,0004,A,000023,0000001
07,1987,06,1,01,18,087,08,0004,A,000034,0000001
07,1987,06,1,01,18,087,08,0005,A,000111,0000000
07,1987,06,1,01,18,087,08,0005,A,000116,0000003
07,1987,06,1,01,18,087,08,0006,A,000018,0000000
07,1987,06,1,01,18,087,08,0006,A,000067,0000001
07,1987,06,1,01,18,087,08,0006,A,000106,0000001
07,1987,06,1,01,18,087,08,0006,A,000113,0000000
07,1987,06,1,01,18,087,08,0006,A,000116,0000024
07,1987,06,1,01,18,087,09,0001,A,000111,0000000
07,1987,06,1,01,18,087,09,0002,A,000022,0000000
07,1987,06,1,01,18,087,09,0002,A,000067,0000001
07,1987,06,1,01,18,087,09,0003,A,000004,0000034
07,1987,06,1,01,18,087,09,0003,A,000034,0000000
07,1987,06,1,01,18,087,09,0003,A,000106,0000000
07,1987,06,1,01,18,087,09,0004,A,000010,0000000
07,1987,06,1,01,18,087,09,0004,A,000022,0000000
07,1987,06,1,01,18,087,09,0004,A,000034,0000000
07,1987,06,1,01,18,087,09,0004,A,000112,0000000
07,1987,06,1,01,18,087,09,0005,A,000022,0000000
07,1987,06,1,01,18,087,09,0006,A,000001,0000337
07,1987,06,1,01,18,087,09,0006,A,000032,0000001
07,1987,06,1,01,18,087,09,0006,A,000105,0000007
07,1987,06,1,01,18,087,09,0007,A,000013,0000000
07,1987,06,1,01,18,087,09,0007,A,000018,0000000
07,1987,06,1,01,18,087,07,0017,A,000108,0000000
07,1987,06,1,01,18,087,07,0018,A,000019,0000001
07,1987,06,1,01,18,087,07,0018,A,000021,0000000
07,1987,06,1,01,18,087,07,0018,A,000111,0000002
07,1987,06,1,01,18,087,07,0019,A,000019,0000000
07,1987,06,1,01,18,087,07,0019,A,000108,0000000
07,1987,06,1,01,18,087,07,0020,A,000023,0000000
07,1987,06,1,01,18,087,07,0020,A,000067,0000000
07,1987,06,1,01,18,087,07,0021,A,000002,0000065
07,1987,06,1,01,18,087,07,0021,A,000034,0000000
07,1987,06,1,01,18,087,07,0021,A,000067,0000000
07,1987,06,1,01,18,087,07,0021,A,000069,0000000
07,1987,06,1,01,18,087,07,0022,A,000002,0000080
07,1987,06,1,01,18,087,07,0022,A,000021,0000000
07,1987,06,1,01,18,087,07,0022,A,000082,0000019
07,1987,06,1,01,18,087,07,0022,A,000109,0000000
07,1987,06,1,01,18,087,07,0023,A,000108,0000000
07,1987,06,1,01,18,087,07,0024,A,000018,0000000
07,1987,06,1,01,18,087,07,0024,A,000038,0000002
07,1987,06,1,01,18,087,07,0024,A,000069,0000001
07,1987,06,1,01,18,087,07,0025,A,000032,0000019
07,1987,06,1,01,18,087,07,0025,A,000113,0000001
07,1987,06,1,01,18,087,07,0026,A,000112,0000002
07,1987,06,1,01,18,087,07,0027,A,000020,0000005
07,1987,06,1,01,18,087,07,0028,A,000019,0000000
07,1987,06,1,01,18,087,07,0028,A,000032,0000000
07,1987,06,1,01,18,087,07,0028,A,000038,0000000
07,1987,06,1,01,18,087,07,0029,A,000114,0000000
07,1987,06,1,01,18,087,07,0030,A,000004,0000069
07,1987,06,1,01,18,087,07,0030,A,000013,0000000
07,1987,06,1,01,18,087,07,0030,A,000022,0000001
07,1987,06,1,01,18,087,07,0030,A,000113,0000000
07,1987,06,1,01,18,087,08,0001,A,000116,0000000
07,1987,06,1,01,18,087,08,0002,A,000009,0000006
07,1987,06,1,01,18,087,08,0002,A,000021,0000000
07,1987,06,1,01,18,087,08,0002,A,000031,0000005
07,1987,06,1,01,18,087,08,0002,A,000105,0000003
07,1987,06,1,01,18,087,08,0003,A,000003,0000062
07,1987,06,1,01,18,087,08,0003,A,000009,0000002
07,1987,06,1,01,18,087,08,0003,A,000022,0000000
07,1987,06,1,01,18,087,08,0003,A,000067,0000002
07,1987,06,1,01,18,087,08,0003,A,000112,0000001
07,1987,06,1,01,18,087,08,0003,A,000113,0000003
07,1987,06,1,01,18,087,08,0004,A,000005,0000002
07,1987,06,1,01,18,087,08,0004,A,000098,0000000
07,1987,06,1,01,18,087,08,0004,A,000109,0000000
07,1987,06,1,01,18,087,08,0005,A,000019,0000000
07,1987,06,1,01,18,087,08,0005,A,000067,0000000
07,1987,06,1,01,18,087,08,0005,A,000098,0000000
07,1987,06,1,01,18,087,08,0006,A,000013,0000000
07,1987,06,1,01,18,088,01,0001,A,000021,0000000
07,1987,06,1,01,18,088,01,0001,A,000023,0000001
07,1987,06,1,01,18,088,01,0001,A,000031,0000001
07,1987,06,1,01,18,088,01,0001,A,000098,0000000
07,1987,06,1,01,18,088,01,0001,A,000106,0000000
07,1987,06,1,01,18,088,01,0001,A,000111,0000000
07,1987,06,1,01,18,089,01,0001,A,000002,0000160
07,1987,06,1,01,18,089,01,0001,A,000004,0000014
07,1987,06,1,01,18,089,01,0001,A,000113,0000000
07,1987,06,1,01,18,089,01,0002,A,000114,0000000
07,1987,06,1,01,18,089,01,0004,A,000108,0000000
07,1987,06,1,01,18,089,01,0005,A,000002,0000398
07,1987,06,1,01,18,089,01,0005,A,000004,0000037
07,1987,06,1,01,18,089,01,0005,A,000021,0000000
07,1987,06,1,01,18,089,01,0005,A,000031,0000001
07,1987,06,1,01,18,089,01,0006,A,000034,0000000
07,1987,06,1,01,18,089,01,0006,A,000037,0000000
07,1987,06,1,01,18,089,01,0006,A,000111,0000000
07,1987,06,1,01,18,089,01,0007,A,000023,0000000
07,1987,06,1,01,18,089,01,0008,A,000019,0000000
07,1987,06,1,01,18,089,01,0008,A,000106,0000001
07,1987,06,1,01,18,089,01,0008,A,000109,0000000
07,1987,06,1,01,18,089,01,0008,B,000005,0000000
07,1987,06,1,01,18,089,01,0008,B,000021,0000000
07,1987,06,1,01,18,089,01,0008,B,000111,0000000
07,1987,06,1,01,18,089,02,0001,A,000002,0000013
07,1987,06,1,01,18,089,02,0001,A,000003,0000012
07,1987,06,1,01,18,089,02,0001,A,000022,0000000
07,1987,06,1,01,18,089,02,0002,A,000004,0000017
07,1987,06,1,01,18,089,02,0002,A,000034,0000000
07,1987,06,1,01,18,089,02,0004,A,000022,0000000
07,1987,06,1,01,18,089,03,0001,A,000003,0000022
07,1987,06,1,01,18,089,03,0001,A,000005,0000001
07,1987,06,1,01,18,089,03,0001,A,000010,0000000
07,1987,06,1,01,18,089,03,0001,A,000069,0000000
07,1987,06,1,01,18,089,03,0001,A,000098,0000000
07,1987,06,1,01,18,089,03,0002,A,000005,0000000
07,1987,06,1,01,18,089,03,0002,A,000111,0000000
07,1987,06,1,01,18,089,03,0002,A,000114,0000000
07,1987,06,1,01,18,089,03,0003,A,000069,0000000
07,1987,06,1,01,18,089,03,0003,A,000116,0000001
07,1987,06,1,01,18,093,01,0001,A,000002,0000099
07,1987,06,1,01,18,093,01,0001,A,000031,0000001
07,1987,06,1,01,18,093,01,0001,A,000113,0000001
07,1987,06,1,01,18,093,01,0001,B,000021,0000000
07,1987,06,1,01,18,093,01,0001,B,000109,0000000
07,1987,06,1,01,18,093,01,0001,B,000114,0000000
07,1987,06,1,01,18,093,01,0002,A,000105,0000016
07,1987,06,1,01,18,093,01,0002,A,000106,0000000
07,1987,06,1,01,18,094,01,0001,A,000020,0000004
07,1987,06,1,01,18,087,08,0006,A,000037,0000021
07,1987,06,1,01,18,087,09,0001,A,000021,0000001
07,1987,06,1,01,18,087,09,0002,A,000002,0000153
07,1987,06,1,01,18,087,09,0002,A,000111,0000000
07,1987,06,1,01,18,087,09,0003,A,000005,0000002
07,1987,06,1,01,18,087,09,0003,A,000013,0000000
07,1987,06,1,01,18,087,09,0004,A,000031,0000005
07,1987,06,1,01,18,087,09,0005,A,000020,0000003
07,1987,06,1,01,18,087,09,0005,A,000067,0000000
07,1987,06,1,01,18,088,01,0001,A,000005,0000007
07,1987,06,1,01,18,088,01,0002,A,000003,0000013
07,1987,06,1,01,18,088,01,0002,A,000111,0000000
07,1987,06,1,01,18,089,01,0001,A,000067,0000000
07,1987,06,1,01,18,089,01,0001,A,000098,0000000
07,1987,06,1,01,18,089,01,0002,A,000009,0000000
07,1987,06,1,01,18,089,01,0002,A,000038,0000002
07,1987,06,1,01,18,089,01,0003,A,000019,0000001
07,1987,06,1,01,18,089,01,0004,A,000098,0000000
07,1987,06,1,01,18,089,01,0005,A,000005,0000009
07,1987,06,1,01,18,089,01,0005,A,000018,0000000
07,1987,06,1,01,18,089,01,0005,A,000069,0000000
07,1987,06,1,01,18,089,01,0005,A,000112,0000003
07,1987,06,1,01,18,089,01,0006,A,000116,0000000
07,1987,06,1,01,18,089,01,0007,A,000009,0000000
07,1987,06,1,01,18,089,01,0007,A,000034,0000000
07,1987,06,1,01,18,089,01,0008,A,000005,0000000
07,1987,06,1,01,18,089,01,0008,A,000013,0000001
07,1987,06,1,01,18,089,01,0008,A,000067,0000000
07,1987,06,1,01,18,089,01,0008,A,000098,0000000
07,1987,06,1,01,18,089,01,0008,B,000004,0000005
07,1987,06,1,01,18,089,02,0001,A,000105,0000008
07,1987,06,1,01,18,089,02,0002,A,000003,0000021
07,1987,06,1,01,18,089,02,0002,A,000021,0000000
07,1987,06,1,01,18,089,02,0002,A,000023,0000000
07,1987,06,1,01,18,089,02,0002,A,000098,0000000
07,1987,06,1,01,18,089,02,0002,A,000106,0000000
07,1987,06,1,01,18,089,02,0002,A,000116,0000000
07,1987,06,1,01,18,089,02,0003,A,000004,0000051
07,1987,06,1,01,18,089,02,0004,A,000020,0000002
07,1987,06,1,01,18,089,02,0004,A,000082,0000021
07,1987,06,1,01,18,089,02,0004,A,000105,0000004
07,1987,06,1,01,18,089,02,0004,B,000009,0000000
07,1987,06,1,01,18,089,02,0004,B,000022,0000000
07,1987,06,1,01,18,089,03,0001,A,000001,0000246
07,1987,06,1,01,18,089,03,0001,A,000021,0000000
07,1987,06,1,01,18,089,03,0001,A,000023,0000001
07,1987,06,1,01,18,089,03,0002,A,000001,0000137
07,1987,06,1,01,18,089,03,0002,A,000023,0000000
07,1987,06,1,01,18,089,03,0003,A,000022,0000000
07,1987,06,1,01,18,093,01,0001,A,000105,0000001
07,1987,06,1,01,18,094,01,0002,A,000067,0000000
07,1987,06,1,01,18,094,01,0002,A,000109,0000000
07,1987,06,1,01,18,094,01,0002,A,000111,0000000
07,1987,06,1,01,18,094,01,0003,A,000023,0000000
07,1987,06,1,01,18,094,01,0003,A,000082,0000022
07,1987,06,1,01,18,094,01,0003,A,000108,0000000
07,1987,06,1,01,18,094,01,0003,A,000112,0000000
07,1987,06,1,01,18,094,01,0003,A,000114,0000000
07,1987,06,1,01,18,095,01,0001,A,000113,0000000
07,1987,06,1,01,18,095,01,0001,A,000116,0000000
07,1987,06,1,01,18,096,01,0001,A,000001,0000268
07,1987,06,1,01,18,096,01,0001,A,000004,0000005
07,1987,06,1,01,18,096,01,0001,A,000031,0000008
07,1987,06,1,01,18,096,01,0001,A,000037,0000002
07,1987,06,1,01,18,097,02,0001,A,000002,0000059
07,1987,06,1,01,18,097,02,0001,B,000031,0000001
07,1987,06,1,01,18,097,02,0001,B,000112,0000000
07,1987,06,1,01,18,098,01,0001,A,000001,0000149
07,1987,06,1,01,18,098,01,0001,A,000021,0000000
07,1987,06,1,01,18,098,01,0001,A,000106,0000000
07,1987,06,1,01,18,098,01,0001,B,000001,0000175
07,1987,06,1,01,18,098,01,0002,A,000023,0000000
07,1987,06,1,01,18,098,01,0002,A,000098,0000000
07,1987,06,1,01,18,098,01,0002,A,000112,0000000
07,1987,06,1,01,18,098,01,0002,B,000002,0000148
07,1987,06,1,01,18,098,01,0002,B,000003,0000053
07,1987,06,1,01,18,098,01,0002,B,000004,0000021
07,1987,06,1,01,18,098,01,0002,B,000067,0000001
07,1987,06,1,01,18,098,01,0002,B,000082,0000005
07,1987,06,1,01,18,098,01,0003,A,000034,0000000
07,1987,06,1,01,18,098,01,0004,A,000021,0000000
07,1987,06,1,01,18,098,01,0004,B,000019,0000000
07,1987,06,1,01,18,098,01,0004,B,000022,0000000
07,1987,06,1,01,18,098,01,0004,B,000111,0000001
07,1987,06,1,01,18,098,01,0004,B,000116,0000000
07,1987,06,1,01,18,098,01,0005,A,000021,0000000
07,1987,06,1,01,18,098,01,0005,B,000020,0000000
07,1987,06,1,01,18,098,02,0001,A,000004,0000012
07,1987,06,1,01,18,098,02,0001,A,000098,0000002
07,1987,06,1,01,18,098,02,0001,A,000114,0000000
07,1987,06,1,01,18,099,01,0001,A,000031,0000006
07,1987,06,1,01,18,099,01,0001,A,000038,0000000
07,1987,06,1,01,18,099,01,0001,A,000108,0000000
07,1987,06,1,01,18,100,01,0001,A,000010,0000000
07,1987,06,1,01,18,100,01,0001,A,000067,0000000
07,1987,06,1,01,18,100,01,0002,A,000032,0000000
07,1987,06,1,01,18,100,01,0002,A,000098,0000000
07,1987,06,1,01,18,100,01,0003,A,000005,0000001
07,1987,06,1,01,18,100,01,0003,A,000022,0000000
07,1987,06,1,01,18,093,01,0001,A,000109,0000000
07,1987,06,1,01,18,093,01,0002,A,000005,0000000
07,1987,06,1,01,18,094,01,0001,A,000037,0000003
07,1987,06,1,01,18,094,01,0001,A,000111,0000000
07,1987,06,1,01,18,094,01,0001,A,000114,0000000
07,1987,06,1,01,18,094,01,0003,A,000019,0000000
07,1987,06,1,01,18,096,01,0001,A,000005,0000001
07,1987,06,1,01,18,096,01,0001,A,000018,0000000
07,1987,06,1,01,18,096,01,0001,A,000115,0000005
07,1987,06,1,01,18,097,02,0001,A,000032,0000000
07,1987,06,1,01,18,097,02,0001,B,000003,0000017
07,1987,06,1,01,18,097,02,0001,B,000023,0000000
07,1987,06,1,01,18,098,01,0001,A,000019,0000000
07,1987,06,1,01,18,098,01,0001,A,000034,0000000
07,1987,06,1,01,18,098,01,0001,A,000112,0000000
07,1987,06,1,01,18,098,01,0001,B,000112,0000000
07,1987,06,1,01,18,098,01,0002,A,000019,0000002
07,1987,06,1,01,18,098,01,0002,A,000038,0000000
07,1987,06,1,01,18,098,01,0002,B,000010,0000001
07,1987,06,1,01,18,098,01,0002,B,000034,0000000
07,1987,06,1,01,18,098,01,0002,B,000115,0000017
07,1987,06,1,01,18,098,01,0003,A,000019,0000000
07,1987,06,1,01,18,098,01,0003,A,000111,0000000
07,1987,06,1,01,18,098,01,0004,A,000005,0000001
07,1987,06,1,01,18,098,01,0004,A,000112,0000000
07,1987,06,1,01,18,098,01,0004,B,000069,0000000
07,1987,06,1,01,18,098,01,0004,B,000115,0000000
07,1987,06,1,01,18,098,01,0005,A,000010,0000000
07,1987,06,1,01,18,098,01,0005,B,000023,0000000
07,1987,06,1,01,18,098,01,0005,B,000105,0000010
07,1987,06,1,01,18,098,01,0005,B,000114,0000000
07,1987,06,1,01,18,098,02,0001,A,000112,0000000
07,1987,06,1,01,18,098,02,0001,A,000113,0000000
07,1987,06,1,01,18,099,01,0001,A,000082,0000006
07,1987,06,1,01,18,100,01,0001,A,000019,0000003
07,1987,06,1,01,18,100,01,0001,A,000037,0000003
07,1987,06,1,01,18,100,01,0001,A,000082,0000020
07,1987,06,1,01,18,100,01,0001,A,000098,0000000
07,1987,06,1,01,18,100,01,0002,A,000004,0000125
07,1987,06,1,01,18,100,01,0003,A,000009,0000002
07,1987,06,1,01,18,100,01,0003,A,000067,0000000
07,1987,06,1,01,18,100,01,0003,A,000108,0000000
07,1987,06,1,01,18,100,01,0004,A,000002,0000070
07,1987,06,1,01,18,101,01,0001,A,000023,0000000
07,1987,06,1,01,18,101,01,0001,A,000067,0000000
07,1987,06,1,01,18,101,01,0001,B,000009,0000003
07,1987,06,1,01,18,101,01,0001,B,000010,0000000
07,1987,06,1,01,18,101,01,0001,B,000032,0000000
07,1987,06,1,01,18,101,01,0002,A,000005,0000003
07,1987,06,1,01,18,100,01,0004,A,000018,0000000
07,1987,06,1,01,18,100,01,0004,A,000031,0000002
07,1987,06,1,01,18,101,01,0001,A,000001,0000214
07,1987,06,1,01,18,101,01,0001,A,000005,0000001
07,1987,06,1,01,18,101,01,0001,A,000009,0000001
07,1987,06,1,01,18,101,01,0001,A,000037,0000006
07,1987,06,1,01,18,101,01,0001,B,000004,0000040
07,1987,06,1,01,18,101,01,0001,B,000020,0000003
07,1987,06,1,01,18,101,01,0001,B,000098,0000000
07,1987,06,1,01,18,101,01,0002,A,000032,0000000
07,1987,06,1,01,18,101,01,0002,A,000069,0000002
07,1987,06,1,01,18,101,01,0002,A,000113,0000000
07,1987,06,1,01,18,101,01,0002,B,000010,0000000
07,1987,06,1,01,18,101,01,0002,B,000034,0000000
07,1987,06,1,01,18,101,01,0002,B,000037,0000000
07,1987,06,1,01,18,101,01,0002,B,000109,0000000
07,1987,06,1,01,18,102,01,0001,A,000105,0000001
07,1987,06,1,01,18,102,01,0002,A,000005,0000000
07,1987,06,1,01,18,102,01,0003,A,000031,0000001
07,1987,06,1,01,18,102,01,0003,A,000082,0000010
07,1987,06,1,01,18,102,02,0001,A,000004,0000074
07,1987,06,1,01,18,102,02,0001,A,000013,0000000
07,1987,06,1,01,18,102,02,0001,A,000082,0000003
07,1987,06,1,01,18,102,02,0001,A,000114,0000000
07,1987,06,1,01,18,102,02,0002,A,000001,0000330
07,1987,06,1,01,18,102,02,0002,A,000019,0000000
07,1987,06,1,01,18,102,02,0002,A,000082,0000000
07,1987,06,1,01,18,102,02,0003,A,000032,0000000
07,1987,06,1,01,18,102,02,0003,A,000105,0000002
07,1987,06,1,01,18,102,02,0003,B,000020,0000002
07,1987,06,1,01,18,102,02,0003,B,000034,0000000
07,1987,06,1,01,18,102,02,0004,A,000004,0000029
07,1987,06,1,01,18,102,02,0004,A,000021,0000000
07,1987,06,1,01,18,102,02,0004,A,000082,0000000
07,1987,06,1,01,18,103,01,0001,A,000003,0000005
07,1987,06,1,01,18,103,01,0001,A,000105,0000006
07,1987,06,1,01,18,105,01,0001,A,000001,0000296
07,1987,06,1,01,18,105,01,0001,A,000108,0000000
07,1987,06,1,01,18,105,01,0002,A,000020,0000002
07,1987,06,1,01,18,105,01,0002,A,000023,0000001
07,1987,06,1,01,18,105,01,0002,A,000112,0000000
07,1987,06,1,01,18,105,01,0003,A,000013,0000000
07,1987,06,1,01,18,105,02,0001,A,000112,0000000
07,1987,06,1,01,18,105,02,0001,A,000114,0000000
07,1987,06,1,01,18,107,01,0001,A,000067,0000001
07,1987,06,1,01,18,107,01,0001,A,000111,0000000
07,1987,06,1,01,18,108,01,0001,A,000034,0000000
07,1987,06,1,01,18,108,01,0001,A,000116,0000000
07,1987,06,1,01,18,109,01,0001,A,000018,0000000
07,1987,06,1,01,18,111,01,0001,A,000004,0000023
07,1987,06,1,01,18,101,01,0002,A,000082,0000195
07,1987,06,1,01,18,101,01,0002,A,000098,0000000
07,1987,06,1,01,18,101,01,0002,A,000114,0000001
07,1987,06,1,01,18,101,01,0002,B,000005,0000001
07,1987,06,1,01,18,101,01,0002,B,000013,0000000
07,1987,06,1,01,18,101,01,0002,B,000022,0000000
07,1987,06,1,01,18,101,01,0002,B,000031,0000002
07,1987,06,1,01,18,101,01,0002,B,000082,0000228
07,1987,06,1,01,18,101,01,0002,B,000116,0000000
07,1987,06,1,01,18,102,01,0001,A,000067,0000000
07,1987,06,1,01,18,102,01,0001,A,000082,0000005
07,1987,06,1,01,18,102,01,0001,A,000111,0000000
07,1987,06,1,01,18,102,01,0002,A,000004,0000056
07,1987,06,1,01,18,102,02,0001,A,000020,0000000
07,1987,06,1,01,18,102,02,0001,A,000067,0000000
07,1987,06,1,01,18,102,02,0001,A,000106,0000000
07,1987,06,1,01,18,102,02,0002,A,000020,0000001
