"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Código I.N.E. del municipio (999 = C.E.R.A.).","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Código de la candidatura o del Senador en elecciones al Senado.","Votos obtenidos por la candidatura o el Senador."
07,1999,06,1,01,18,096,01,001 ,U,000125,0000000
07,1999,06,1,01,18,096,01,001 ,U,000144,0000000
07,1999,06,1,01,18,097,01,001 ,A,000038,0000000
07,1999,06,1,01,18,097,01,001 ,A,000043,0000000
07,1999,06,1,01,18,087,09,003 ,B,000032,0000000
07,1999,06,1,01,18,087,09,003 ,B,000136,0000000
07,1999,06,1,01,18,087,09,003 ,B,000148,0000000
07,1999,06,1,01,18,087,09,004 ,A,000004,0000000
07,1999,06,1,01,18,087,09,004 ,A,000154,0000002
07,1999,06,1,01,18,087,09,005 ,U,000004,0000000
07,1999,06,1,01,18,087,09,005 ,U,000130,0000002
07,1999,06,1,01,18,087,09,006 ,A,000158,0000000
07,1999,06,1,01,18,087,09,007 ,A,000123,0000000
07,1999,06,1,01,18,087,09,007 ,A,000144,0000000
07,1999,06,1,01,18,087,09,007 ,A,000156,0000000
07,1999,06,1,01,18,087,09,007 ,B,000014,0000000
07,1999,06,1,01,18,087,09,007 ,B,000130,0000000
07,1999,06,1,01,18,087,09,008 ,B,000027,0000001
07,1999,06,1,01,18,087,09,008 ,B,000135,0000000
07,1999,06,1,01,18,087,09,008 ,B,000144,0000000
07,1999,06,1,01,18,088,01,002 ,U,000001,0000067
07,1999,06,1,01,18,088,01,002 ,U,000156,0000000
07,1999,06,1,01,18,089,01,001 ,U,000151,0000000
07,1999,06,1,01,18,089,01,002 ,U,000148,0000000
07,1999,06,1,01,18,089,01,002 ,U,000154,0000000
07,1999,06,1,01,18,089,01,003 ,A,000019,0000120
07,1999,06,1,01,18,089,01,003 ,A,000150,0000000
07,1999,06,1,01,18,089,01,003 ,A,000855,0000010
07,1999,06,1,01,18,089,01,003 ,B,000014,0000000
07,1999,06,1,01,18,089,01,004 ,A,000158,0000001
07,1999,06,1,01,18,089,01,004 ,B,000001,0000146
07,1999,06,1,01,18,089,01,004 ,B,000130,0000000
07,1999,06,1,01,18,089,01,004 ,B,000136,0000000
07,1999,06,1,01,18,089,01,004 ,B,000152,0000000
07,1999,06,1,01,18,089,01,004 ,B,000156,0000001
07,1999,06,1,01,18,089,01,004 ,B,000855,0000040
07,1999,06,1,01,18,089,01,005 ,A,000145,0000000
07,1999,06,1,01,18,089,01,005 ,B,000123,0000000
07,1999,06,1,01,18,089,01,005 ,B,000153,0000000
07,1999,06,1,01,18,089,01,005 ,B,000157,0000000
07,1999,06,1,01,18,089,01,006 ,U,000116,0000000
07,1999,06,1,01,18,089,01,006 ,U,000148,0000000
07,1999,06,1,01,18,089,01,007 ,A,000007,0000000
07,1999,06,1,01,18,089,01,007 ,A,000148,0000002
07,1999,06,1,01,18,089,01,007 ,B,000150,0000000
07,1999,06,1,01,18,089,01,008 ,U,000135,0000000
07,1999,06,1,01,18,089,01,009 ,U,000014,0000000
07,1999,06,1,01,18,089,01,009 ,U,000121,0000001
07,1999,06,1,01,18,089,01,009 ,U,000132,0000034
07,1999,06,1,01,18,089,01,009 ,U,000136,0000000
07,1999,06,1,01,18,089,01,010 ,U,000019,0000201
07,1999,06,1,01,18,089,01,010 ,U,000128,0000001
07,1999,06,1,01,18,089,01,010 ,U,000149,0000000
07,1999,06,1,01,18,089,01,011 ,A,000007,0000000
07,1999,06,1,01,18,087,09,002 ,U,000144,0000001
07,1999,06,1,01,18,087,09,003 ,A,000001,0000101
07,1999,06,1,01,18,087,09,003 ,A,000004,0000000
07,1999,06,1,01,18,087,09,003 ,A,000150,0000000
07,1999,06,1,01,18,087,09,003 ,B,000007,0000000
07,1999,06,1,01,18,087,09,003 ,B,000145,0000000
07,1999,06,1,01,18,087,09,004 ,A,000132,0000019
07,1999,06,1,01,18,087,09,004 ,B,000123,0000000
07,1999,06,1,01,18,087,09,004 ,B,000136,0000000
07,1999,06,1,01,18,087,09,004 ,B,000154,0000001
07,1999,06,1,01,18,087,09,004 ,B,000157,0000001
07,1999,06,1,01,18,087,09,004 ,B,000855,0000048
07,1999,06,1,01,18,087,09,005 ,U,000008,0000000
07,1999,06,1,01,18,087,09,005 ,U,000123,0000000
07,1999,06,1,01,18,087,09,005 ,U,000129,0000000
07,1999,06,1,01,18,087,09,005 ,U,000144,0000001
07,1999,06,1,01,18,087,09,006 ,A,000032,0000000
07,1999,06,1,01,18,087,09,006 ,A,000043,0000000
07,1999,06,1,01,18,087,09,006 ,A,000125,0000000
07,1999,06,1,01,18,087,09,006 ,A,000128,0000002
07,1999,06,1,01,18,087,09,006 ,B,000149,0000000
07,1999,06,1,01,18,087,09,007 ,A,000129,0000000
07,1999,06,1,01,18,087,09,007 ,B,000015,0000000
07,1999,06,1,01,18,087,09,008 ,A,000032,0000000
07,1999,06,1,01,18,087,09,008 ,A,000148,0000000
07,1999,06,1,01,18,087,09,008 ,A,000150,0000000
07,1999,06,1,01,18,087,09,008 ,A,000855,0000012
07,1999,06,1,01,18,087,09,008 ,B,000004,0000000
07,1999,06,1,01,18,087,09,008 ,B,000132,0000006
07,1999,06,1,01,18,088,01,001 ,U,000019,0000345
07,1999,06,1,01,18,088,01,002 ,U,000015,0000000
07,1999,06,1,01,18,089,01,001 ,U,000019,0000164
07,1999,06,1,01,18,089,01,001 ,U,000148,0000005
07,1999,06,1,01,18,089,01,002 ,U,000156,0000000
07,1999,06,1,01,18,089,01,003 ,A,000123,0000000
07,1999,06,1,01,18,089,01,003 ,A,000149,0000000
07,1999,06,1,01,18,089,01,003 ,B,000008,0000000
07,1999,06,1,01,18,089,01,003 ,B,000144,0000001
07,1999,06,1,01,18,089,01,004 ,A,000008,0000000
07,1999,06,1,01,18,089,01,004 ,A,000148,0000000
07,1999,06,1,01,18,089,01,004 ,B,000128,0000000
07,1999,06,1,01,18,089,01,004 ,B,000144,0000000
07,1999,06,1,01,18,089,01,004 ,B,000158,0000000
07,1999,06,1,01,18,089,01,005 ,A,000129,0000000
07,1999,06,1,01,18,089,01,005 ,A,000150,0000000
07,1999,06,1,01,18,089,01,005 ,B,000032,0000000
07,1999,06,1,01,18,089,01,005 ,B,000116,0000000
07,1999,06,1,01,18,089,01,005 ,B,000121,0000000
07,1999,06,1,01,18,089,01,005 ,B,000149,0000000
07,1999,06,1,01,18,089,01,006 ,U,000007,0000000
07,1999,06,1,01,18,102,01,001 ,B,000127,0000001
07,1999,06,1,01,18,102,01,001 ,B,000128,0000000
07,1999,06,1,01,18,102,01,001 ,B,000135,0000000
07,1999,06,1,01,18,102,01,002 ,A,000004,0000000
07,1999,06,1,01,18,102,01,002 ,A,000125,0000000
07,1999,06,1,01,18,102,01,002 ,B,000008,0000000
07,1999,06,1,01,18,102,01,002 ,B,000123,0000000
07,1999,06,1,01,18,102,01,002 ,B,000125,0000000
07,1999,06,1,01,18,102,01,002 ,B,000127,0000000
07,1999,06,1,01,18,102,01,002 ,B,000149,0000000
07,1999,06,1,01,18,102,01,002 ,B,000152,0000000
07,1999,06,1,01,18,102,01,002 ,B,000156,0000000
07,1999,06,1,01,18,102,01,003 ,A,000121,0000000
07,1999,06,1,01,18,102,01,003 ,A,000148,0000000
07,1999,06,1,01,18,102,01,003 ,B,000032,0000000
07,1999,06,1,01,18,102,01,003 ,B,000150,0000000
07,1999,06,1,01,18,102,02,001 ,U,000027,0000002
07,1999,06,1,01,18,102,02,002 ,A,000125,0000000
07,1999,06,1,01,18,102,02,002 ,B,000129,0000000
07,1999,06,1,01,18,102,02,003 ,A,000032,0000000
07,1999,06,1,01,18,102,02,003 ,A,000043,0000000
07,1999,06,1,01,18,102,02,003 ,A,000144,0000000
07,1999,06,1,01,18,102,02,003 ,A,000152,0000001
07,1999,06,1,01,18,102,02,003 ,B,000136,0000000
07,1999,06,1,01,18,102,02,004 ,A,000008,0000001
07,1999,06,1,01,18,102,02,004 ,A,000127,0000004
07,1999,06,1,01,18,102,02,004 ,A,000136,0000000
07,1999,06,1,01,18,102,02,004 ,A,000144,0000000
07,1999,06,1,01,18,102,02,004 ,B,000116,0000000
07,1999,06,1,01,18,102,02,004 ,B,000156,0000000
07,1999,06,1,01,18,102,02,004 ,B,000157,0000001
07,1999,06,1,01,18,103,01,001 ,U,000014,0000000
07,1999,06,1,01,18,103,01,001 ,U,000157,0000000
07,1999,06,1,01,18,105,01,001 ,A,000004,0000000
07,1999,06,1,01,18,105,01,001 ,B,000008,0000000
07,1999,06,1,01,18,105,01,001 ,B,000157,0000001
07,1999,06,1,01,18,105,01,002 ,A,000014,0000000
07,1999,06,1,01,18,105,01,002 ,A,000148,0000001
07,1999,06,1,01,18,105,01,002 ,B,000125,0000000
07,1999,06,1,01,18,105,01,002 ,B,000136,0000000
07,1999,06,1,01,18,105,01,002 ,B,000144,0000000
07,1999,06,1,01,18,105,01,002 ,C,000007,0000000
07,1999,06,1,01,18,105,01,002 ,C,000116,0000000
07,1999,06,1,01,18,105,01,002 ,C,000149,0000000
07,1999,06,1,01,18,105,01,002 ,C,000151,0000000
07,1999,06,1,01,18,105,01,002 ,C,000153,0000000
07,1999,06,1,01,18,105,01,003 ,A,000145,0000000
07,1999,06,1,01,18,105,01,003 ,A,000148,0000000
07,1999,06,1,01,18,105,01,003 ,A,000152,0000000
07,1999,06,1,01,18,105,01,003 ,A,000855,0000132
07,1999,06,1,01,18,098,01,004 ,C,000136,0000000
07,1999,06,1,01,18,098,01,004 ,C,000148,0000000
07,1999,06,1,01,18,098,01,005 ,A,000019,0000212
07,1999,06,1,01,18,098,01,005 ,A,000152,0000000
07,1999,06,1,01,18,098,01,005 ,A,000157,0000000
07,1999,06,1,01,18,098,01,005 ,B,000127,0000000
07,1999,06,1,01,18,098,01,005 ,B,000128,0000000
07,1999,06,1,01,18,098,01,006 ,A,000014,0000000
07,1999,06,1,01,18,098,01,006 ,B,000158,0000000
07,1999,06,1,01,18,098,01,006 ,B,000855,0000008
07,1999,06,1,01,18,098,01,006 ,C,000007,0000000
07,1999,06,1,01,18,098,01,006 ,C,000152,0000000
07,1999,06,1,01,18,099,01,001 ,A,000004,0000000
07,1999,06,1,01,18,099,01,001 ,A,000007,0000000
07,1999,06,1,01,18,099,01,001 ,A,000038,0000000
07,1999,06,1,01,18,099,01,001 ,B,000014,0000000
07,1999,06,1,01,18,099,01,001 ,B,000043,0000000
07,1999,06,1,01,18,100,01,001 ,A,000154,0000000
07,1999,06,1,01,18,100,01,001 ,B,000001,0000184
07,1999,06,1,01,18,100,01,002 ,A,000136,0000000
07,1999,06,1,01,18,100,01,002 ,B,000032,0000000
07,1999,06,1,01,18,100,01,002 ,B,000127,0000000
07,1999,06,1,01,18,100,01,003 ,A,000019,0000493
07,1999,06,1,01,18,100,01,003 ,A,000149,0000000
07,1999,06,1,01,18,100,01,003 ,B,000004,0000000
07,1999,06,1,01,18,100,01,003 ,B,000014,0000000
07,1999,06,1,01,18,100,01,003 ,B,000125,0000000
07,1999,06,1,01,18,100,01,003 ,C,000130,0000000
07,1999,06,1,01,18,100,01,003 ,C,000156,0000000
07,1999,06,1,01,18,100,01,003 ,C,000855,0000060
07,1999,06,1,01,18,100,01,004 ,U,000007,0000000
07,1999,06,1,01,18,100,01,004 ,U,000032,0000000
07,1999,06,1,01,18,100,01,004 ,U,000144,0000000
07,1999,06,1,01,18,100,01,004 ,U,000157,0000000
07,1999,06,1,01,18,100,01,005 ,A,000027,0000003
07,1999,06,1,01,18,100,01,005 ,A,000132,0000003
07,1999,06,1,01,18,100,01,005 ,A,000145,0000000
07,1999,06,1,01,18,100,01,005 ,B,000014,0000000
07,1999,06,1,01,18,100,01,005 ,B,000027,0000001
07,1999,06,1,01,18,100,01,005 ,C,000116,0000000
07,1999,06,1,01,18,100,01,005 ,C,000153,0000000
07,1999,06,1,01,18,101,01,001 ,A,000129,0000000
07,1999,06,1,01,18,101,01,001 ,A,000153,0000000
07,1999,06,1,01,18,101,01,001 ,B,000157,0000000
07,1999,06,1,01,18,101,01,002 ,A,000121,0000000
07,1999,06,1,01,18,101,01,002 ,A,000125,0000000
07,1999,06,1,01,18,101,01,002 ,B,000123,0000000
07,1999,06,1,01,18,101,01,002 ,B,000145,0000000
07,1999,06,1,01,18,101,01,002 ,C,000027,0000000
07,1999,06,1,01,18,101,01,002 ,C,000032,0000000
07,1999,06,1,01,18,087,07,016 ,U,000019,0000131
07,1999,06,1,01,18,087,07,017 ,A,000004,0000000
07,1999,06,1,01,18,087,07,017 ,A,000008,0000000
07,1999,06,1,01,18,087,07,017 ,A,000038,0000002
07,1999,06,1,01,18,087,07,017 ,B,000001,0000309
07,1999,06,1,01,18,087,07,017 ,B,000019,0000158
07,1999,06,1,01,18,087,07,018 ,A,000157,0000000
07,1999,06,1,01,18,087,07,018 ,B,000008,0000000
07,1999,06,1,01,18,087,07,018 ,B,000120,0000000
07,1999,06,1,01,18,087,07,018 ,B,000123,0000000
07,1999,06,1,01,18,087,07,018 ,B,000148,0000000
07,1999,06,1,01,18,087,07,019 ,A,000027,0000000
07,1999,06,1,01,18,087,07,019 ,A,000123,0000001
07,1999,06,1,01,18,087,07,019 ,A,000136,0000000
07,1999,06,1,01,18,087,07,019 ,B,000019,0000144
07,1999,06,1,01,18,087,07,019 ,B,000151,0000003
07,1999,06,1,01,18,087,07,019 ,C,000038,0000000
07,1999,06,1,01,18,087,07,019 ,C,000132,0000020
07,1999,06,1,01,18,087,07,020 ,A,000038,0000000
07,1999,06,1,01,18,087,07,020 ,B,000120,0000000
07,1999,06,1,01,18,087,07,020 ,B,000150,0000000
07,1999,06,1,01,18,087,07,020 ,B,000153,0000000
07,1999,06,1,01,18,087,07,021 ,U,000120,0000000
07,1999,06,1,01,18,087,07,022 ,A,000004,0000000
07,1999,06,1,01,18,087,07,022 ,A,000149,0000000
07,1999,06,1,01,18,087,07,022 ,B,000032,0000000
07,1999,06,1,01,18,087,07,022 ,B,000123,0000000
07,1999,06,1,01,18,087,07,022 ,B,000152,0000000
07,1999,06,1,01,18,087,07,022 ,B,000153,0000000
07,1999,06,1,01,18,087,07,023 ,A,000038,0000000
07,1999,06,1,01,18,087,07,023 ,B,000019,0000232
07,1999,06,1,01,18,087,07,023 ,B,000130,0000000
07,1999,06,1,01,18,087,07,024 ,A,000129,0000000
07,1999,06,1,01,18,087,07,025 ,A,000032,0000000
07,1999,06,1,01,18,087,07,025 ,A,000125,0000000
07,1999,06,1,01,18,087,07,025 ,A,000136,0000000
07,1999,06,1,01,18,087,07,025 ,A,000157,0000000
07,1999,06,1,01,18,087,07,025 ,B,000004,0000000
07,1999,06,1,01,18,087,07,025 ,B,000019,0000101
07,1999,06,1,01,18,087,07,025 ,B,000145,0000000
07,1999,06,1,01,18,087,07,025 ,B,000151,0000000
07,1999,06,1,01,18,087,07,026 ,A,000130,0000000
07,1999,06,1,01,18,087,07,026 ,B,000019,0000220
07,1999,06,1,01,18,087,07,026 ,B,000132,0000022
07,1999,06,1,01,18,087,07,027 ,A,000135,0000000
07,1999,06,1,01,18,087,07,027 ,A,000136,0000000
07,1999,06,1,01,18,087,07,027 ,B,000004,0000000
07,1999,06,1,01,18,087,07,027 ,B,000015,0000000
07,1999,06,1,01,18,087,07,028 ,A,000008,0000000
07,1999,06,1,01,18,087,07,028 ,A,000130,0000000
07,1999,06,1,01,18,089,01,004 ,B,000014,0000000
07,1999,06,1,01,18,089,01,004 ,B,000027,0000000
07,1999,06,1,01,18,089,01,005 ,B,000027,0000001
07,1999,06,1,01,18,089,01,006 ,U,000008,0000000
07,1999,06,1,01,18,089,01,006 ,U,000015,0000000
07,1999,06,1,01,18,089,01,006 ,U,000032,0000001
07,1999,06,1,01,18,089,01,006 ,U,000125,0000000
07,1999,06,1,01,18,089,01,007 ,A,000132,0000029
07,1999,06,1,01,18,089,01,007 ,B,000019,0000096
07,1999,06,1,01,18,089,01,007 ,B,000128,0000000
07,1999,06,1,01,18,089,01,007 ,B,000130,0000000
07,1999,06,1,01,18,089,01,007 ,B,000153,0000000
07,1999,06,1,01,18,089,01,008 ,U,000004,0000001
07,1999,06,1,01,18,089,01,008 ,U,000019,0000311
07,1999,06,1,01,18,089,01,008 ,U,000145,0000000
07,1999,06,1,01,18,089,01,009 ,U,000043,0000000
07,1999,06,1,01,18,089,01,009 ,U,000125,0000000
07,1999,06,1,01,18,089,01,010 ,U,000129,0000000
07,1999,06,1,01,18,089,01,010 ,U,000154,0000000
07,1999,06,1,01,18,089,01,011 ,A,000004,0000001
07,1999,06,1,01,18,089,02,001 ,A,000128,0000000
07,1999,06,1,01,18,089,02,001 ,A,000144,0000000
07,1999,06,1,01,18,089,02,001 ,A,000148,0000000
07,1999,06,1,01,18,089,02,001 ,A,000154,0000000
07,1999,06,1,01,18,089,02,001 ,B,000120,0000000
07,1999,06,1,01,18,089,02,001 ,B,000144,0000000
07,1999,06,1,01,18,089,02,001 ,B,000145,0000000
07,1999,06,1,01,18,089,02,001 ,B,000152,0000000
07,1999,06,1,01,18,089,02,002 ,U,000032,0000000
07,1999,06,1,01,18,089,02,003 ,U,000121,0000000
07,1999,06,1,01,18,089,02,003 ,U,000127,0000000
07,1999,06,1,01,18,089,02,003 ,U,000128,0000000
07,1999,06,1,01,18,089,02,003 ,U,000150,0000000
07,1999,06,1,01,18,089,03,001 ,A,000123,0000000
07,1999,06,1,01,18,089,03,001 ,A,000125,0000000
07,1999,06,1,01,18,089,03,001 ,A,000153,0000000
07,1999,06,1,01,18,089,03,001 ,B,000014,0000000
07,1999,06,1,01,18,089,03,001 ,B,000027,0000000
07,1999,06,1,01,18,089,03,001 ,B,000144,0000000
07,1999,06,1,01,18,089,03,001 ,B,000148,0000000
07,1999,06,1,01,18,089,03,002 ,U,000001,0000074
07,1999,06,1,01,18,089,03,002 ,U,000007,0000000
07,1999,06,1,01,18,089,03,002 ,U,000014,0000000
07,1999,06,1,01,18,089,03,002 ,U,000127,0000000
07,1999,06,1,01,18,093,01,001 ,A,000027,0000000
07,1999,06,1,01,18,093,01,001 ,A,000038,0000001
07,1999,06,1,01,18,093,01,001 ,A,000130,0000000
07,1999,06,1,01,18,093,01,001 ,A,000144,0000000
07,1999,06,1,01,18,093,01,001 ,A,000150,0000000
07,1999,06,1,01,18,093,01,002 ,A,000123,0000000
07,1999,06,1,01,18,087,07,017 ,A,000123,0000000
07,1999,06,1,01,18,087,07,017 ,A,000154,0000000
07,1999,06,1,01,18,087,07,017 ,B,000158,0000000
07,1999,06,1,01,18,087,07,018 ,A,000001,0000162
07,1999,06,1,01,18,087,07,018 ,A,000128,0000000
07,1999,06,1,01,18,087,07,018 ,A,000135,0000000
07,1999,06,1,01,18,087,07,018 ,A,000144,0000000
07,1999,06,1,01,18,087,07,018 ,B,000145,0000002
07,1999,06,1,01,18,087,07,019 ,B,000855,0000026
07,1999,06,1,01,18,087,07,019 ,C,000043,0000000
07,1999,06,1,01,18,087,07,019 ,C,000150,0000000
07,1999,06,1,01,18,087,07,020 ,A,000130,0000000
07,1999,06,1,01,18,087,07,020 ,A,000136,0000000
07,1999,06,1,01,18,087,07,020 ,A,000145,0000000
07,1999,06,1,01,18,087,07,020 ,A,000150,0000000
07,1999,06,1,01,18,087,07,020 ,A,000154,0000000
07,1999,06,1,01,18,087,07,020 ,B,000116,0000001
07,1999,06,1,01,18,087,07,020 ,B,000145,0000000
07,1999,06,1,01,18,087,07,022 ,A,000008,0000000
07,1999,06,1,01,18,087,07,022 ,A,000032,0000000
07,1999,06,1,01,18,087,07,022 ,B,000148,0000000
07,1999,06,1,01,18,087,07,022 ,B,000150,0000000
07,1999,06,1,01,18,087,07,023 ,A,000007,0000000
07,1999,06,1,01,18,087,07,023 ,A,000014,0000000
07,1999,06,1,01,18,087,07,023 ,A,000015,0000000
07,1999,06,1,01,18,087,07,023 ,A,000150,0000000
07,1999,06,1,01,18,087,07,023 ,A,000152,0000000
07,1999,06,1,01,18,087,07,023 ,B,000027,0000001
07,1999,06,1,01,18,087,07,023 ,B,000148,0000000
07,1999,06,1,01,18,087,07,023 ,B,000152,0000000
07,1999,06,1,01,18,087,07,024 ,A,000001,0000098
07,1999,06,1,01,18,087,07,024 ,A,000019,0000174
07,1999,06,1,01,18,087,07,024 ,A,000158,0000000
07,1999,06,1,01,18,087,07,024 ,B,000125,0000000
07,1999,06,1,01,18,087,07,024 ,B,000157,0000000
07,1999,06,1,01,18,087,07,025 ,A,000043,0000000
07,1999,06,1,01,18,087,07,025 ,A,000148,0000000
07,1999,06,1,01,18,087,07,025 ,A,000158,0000000
07,1999,06,1,01,18,087,07,025 ,B,000154,0000000
07,1999,06,1,01,18,087,07,025 ,B,000157,0000000
07,1999,06,1,01,18,087,07,026 ,A,000008,0000000
07,1999,06,1,01,18,087,07,026 ,A,000019,0000182
07,1999,06,1,01,18,087,07,026 ,A,000145,0000002
07,1999,06,1,01,18,087,07,026 ,B,000001,0000182
07,1999,06,1,01,18,087,07,026 ,B,000027,0000001
07,1999,06,1,01,18,087,07,026 ,B,000121,0000000
07,1999,06,1,01,18,087,07,026 ,B,000129,0000000
07,1999,06,1,01,18,087,07,027 ,A,000004,0000000
07,1999,06,1,01,18,087,07,027 ,A,000007,0000000
07,1999,06,1,01,18,087,07,027 ,A,000151,0000000
07,1999,06,1,01,18,100,01,003 ,B,000157,0000002
07,1999,06,1,01,18,100,01,004 ,U,000153,0000000
07,1999,06,1,01,18,100,01,004 ,U,000156,0000000
07,1999,06,1,01,18,100,01,005 ,A,000150,0000000
07,1999,06,1,01,18,100,01,005 ,B,000004,0000000
07,1999,06,1,01,18,100,01,005 ,B,000121,0000000
07,1999,06,1,01,18,100,01,005 ,B,000145,0000000
07,1999,06,1,01,18,100,01,005 ,B,000151,0000000
07,1999,06,1,01,18,100,01,005 ,B,000152,0000000
07,1999,06,1,01,18,100,01,005 ,B,000154,0000000
07,1999,06,1,01,18,100,01,005 ,B,000157,0000000
07,1999,06,1,01,18,100,01,005 ,C,000007,0000000
07,1999,06,1,01,18,100,01,005 ,C,000129,0000000
07,1999,06,1,01,18,100,01,005 ,C,000135,0000000
07,1999,06,1,01,18,101,01,001 ,A,000145,0000000
07,1999,06,1,01,18,101,01,001 ,B,000004,0000000
07,1999,06,1,01,18,101,01,001 ,B,000014,0000000
07,1999,06,1,01,18,101,01,002 ,A,000004,0000000
07,1999,06,1,01,18,101,01,002 ,A,000123,0000000
07,1999,06,1,01,18,101,01,002 ,A,000855,0000032
07,1999,06,1,01,18,101,01,002 ,B,000007,0000000
07,1999,06,1,01,18,101,01,002 ,B,000128,0000000
07,1999,06,1,01,18,101,01,002 ,B,000149,0000000
07,1999,06,1,01,18,101,01,002 ,C,000129,0000000
07,1999,06,1,01,18,101,01,002 ,C,000154,0000000
07,1999,06,1,01,18,101,01,003 ,A,000855,0000019
07,1999,06,1,01,18,101,01,004 ,A,000125,0000000
07,1999,06,1,01,18,101,01,004 ,A,000152,0000000
07,1999,06,1,01,18,101,01,004 ,B,000015,0000000
07,1999,06,1,01,18,101,01,004 ,B,000129,0000000
07,1999,06,1,01,18,101,01,004 ,B,000149,0000000
07,1999,06,1,01,18,101,01,004 ,C,000132,0000050
07,1999,06,1,01,18,101,01,004 ,C,000150,0000000
07,1999,06,1,01,18,102,01,001 ,A,000015,0000000
07,1999,06,1,01,18,102,01,001 ,A,000128,0000000
07,1999,06,1,01,18,102,01,001 ,B,000019,0000176
07,1999,06,1,01,18,102,01,002 ,A,000120,0000000
07,1999,06,1,01,18,102,01,002 ,A,000132,0000011
07,1999,06,1,01,18,102,01,002 ,A,000149,0000000
07,1999,06,1,01,18,102,01,002 ,A,000150,0000000
07,1999,06,1,01,18,102,01,002 ,B,000116,0000000
07,1999,06,1,01,18,102,01,003 ,A,000007,0000000
07,1999,06,1,01,18,102,01,003 ,A,000125,0000000
07,1999,06,1,01,18,102,01,003 ,A,000157,0000000
07,1999,06,1,01,18,102,01,003 ,B,000153,0000000
07,1999,06,1,01,18,102,01,003 ,B,000157,0000000
07,1999,06,1,01,18,102,01,003 ,B,000158,0000000
07,1999,06,1,01,18,102,02,001 ,U,000128,0000000
07,1999,06,1,01,18,102,02,001 ,U,000145,0000000
07,1999,06,1,01,18,102,02,001 ,U,000148,0000000
07,1999,06,1,01,18,097,01,001 ,A,000127,0000000
07,1999,06,1,01,18,097,01,001 ,A,000135,0000000
07,1999,06,1,01,18,097,01,001 ,B,000144,0000000
07,1999,06,1,01,18,098,01,001 ,A,000027,0000000
07,1999,06,1,01,18,098,01,001 ,B,000008,0000000
07,1999,06,1,01,18,098,01,001 ,C,000015,0000000
07,1999,06,1,01,18,098,01,001 ,C,000027,0000000
07,1999,06,1,01,18,098,01,001 ,C,000127,0000000
07,1999,06,1,01,18,098,01,001 ,C,000135,0000000
07,1999,06,1,01,18,098,01,002 ,A,000148,0000000
07,1999,06,1,01,18,098,01,002 ,A,000158,0000000
07,1999,06,1,01,18,098,01,002 ,B,000120,0000000
07,1999,06,1,01,18,098,01,002 ,B,000135,0000000
07,1999,06,1,01,18,098,01,002 ,C,000019,0000138
07,1999,06,1,01,18,098,01,002 ,C,000127,0000000
07,1999,06,1,01,18,098,01,002 ,C,000136,0000000
07,1999,06,1,01,18,098,01,002 ,C,000157,0000000
07,1999,06,1,01,18,098,01,003 ,A,000116,0000000
07,1999,06,1,01,18,098,01,003 ,A,000148,0000000
07,1999,06,1,01,18,098,01,003 ,B,000008,0000002
07,1999,06,1,01,18,098,01,003 ,B,000116,0000000
07,1999,06,1,01,18,098,01,003 ,B,000157,0000000
07,1999,06,1,01,18,098,01,004 ,A,000116,0000000
07,1999,06,1,01,18,098,01,004 ,A,000127,0000002
07,1999,06,1,01,18,098,01,004 ,B,000150,0000000
07,1999,06,1,01,18,098,01,004 ,C,000004,0000000
07,1999,06,1,01,18,098,01,004 ,C,000019,0000139
07,1999,06,1,01,18,098,01,005 ,A,000043,0000000
07,1999,06,1,01,18,098,01,005 ,A,000145,0000000
07,1999,06,1,01,18,098,01,006 ,A,000001,0000136
07,1999,06,1,01,18,098,01,006 ,A,000032,0000000
07,1999,06,1,01,18,098,01,006 ,A,000043,0000000
07,1999,06,1,01,18,098,01,006 ,A,000150,0000000
07,1999,06,1,01,18,098,01,006 ,C,000038,0000000
07,1999,06,1,01,18,098,01,006 ,C,000127,0000000
07,1999,06,1,01,18,098,01,006 ,C,000130,0000000
07,1999,06,1,01,18,098,01,006 ,C,000135,0000000
07,1999,06,1,01,18,099,01,001 ,A,000121,0000000
07,1999,06,1,01,18,099,01,001 ,A,000152,0000002
07,1999,06,1,01,18,099,01,001 ,A,000157,0000000
07,1999,06,1,01,18,099,01,001 ,A,000158,0000000
07,1999,06,1,01,18,099,01,001 ,B,000027,0000002
07,1999,06,1,01,18,099,01,001 ,B,000123,0000000
07,1999,06,1,01,18,099,01,001 ,B,000127,0000001
07,1999,06,1,01,18,099,01,001 ,B,000129,0000000
07,1999,06,1,01,18,100,01,001 ,A,000135,0000000
07,1999,06,1,01,18,100,01,001 ,A,000158,0000000
07,1999,06,1,01,18,100,01,001 ,B,000125,0000000
07,1999,06,1,01,18,100,01,001 ,B,000855,0000059
